permutation_index,evidence_application_order,canonical_active_factor_signature,final_possible_joint_world_count,order_independent
24927,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor>lifecycle>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24928,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor>shared_and_topology>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24929,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology>lifecycle>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24930,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology>corridor>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24931,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>lifecycle>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24932,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>lifecycle>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24933,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>corridor>lifecycle>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24934,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>corridor>p0_upper_temporal_structure>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24935,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure>lifecycle>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24936,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure>corridor>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24937,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>lifecycle>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24938,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>lifecycle>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24939,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>lifecycle>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24940,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24941,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>lifecycle>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24942,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>lifecycle>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24943,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>corridor>lifecycle>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24944,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>corridor>lifecycle>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24945,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>corridor>p0_upper_temporal_structure>lifecycle>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24946,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24947,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>corridor>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24948,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24949,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>lifecycle>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24950,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>lifecycle>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24951,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>corridor>lifecycle>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24952,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24953,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection>lifecycle>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24954,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24955,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>lifecycle>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24956,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24957,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>corridor>lifecycle>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24958,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24959,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>p0_upper_temporal_structure>lifecycle>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24960,sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24961,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>corridor>p0_upper_temporal_structure>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24962,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>corridor>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24963,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24964,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>corridor>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24965,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>corridor>shared_and_topology>p0_upper_temporal_structure>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24966,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>corridor>shared_and_topology>optical_raw_definite_order_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24967,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure>corridor>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24968,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure>corridor>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24969,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure>optical_raw_definite_order_alone>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24970,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure>optical_raw_definite_order_alone>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24971,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure>shared_and_topology>corridor>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24972,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24973,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24974,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>optical_raw_definite_order_alone>corridor>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24975,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24976,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24977,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>optical_raw_definite_order_alone>shared_and_topology>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24978,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24979,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>shared_and_topology>corridor>p0_upper_temporal_structure>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24980,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>shared_and_topology>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24981,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>shared_and_topology>p0_upper_temporal_structure>corridor>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24982,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>shared_and_topology>p0_upper_temporal_structure>optical_raw_definite_order_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24983,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>shared_and_topology>optical_raw_definite_order_alone>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24984,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>lifecycle>shared_and_topology>optical_raw_definite_order_alone>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24985,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>corridor>lifecycle>p0_upper_temporal_structure>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24986,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>corridor>lifecycle>p0_upper_temporal_structure>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
24987,sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>corridor>lifecycle>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
