segment_id,run_id,track_id,family_id,N_static_physical_region_incidence,N_temporal_family_for_track,baseline_joint_worlds_containing_family,possible_joint_worlds_containing_family,excluded_joint_worlds_containing_family,family_world_retention_fraction,family_status,manual_reference_used,N_possible_family_for_track,N_necessary_family_for_track,N_excluded_family_for_track
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_4146B7C86F3D2EDA577A,6,4,4760,4261,499,0.8951680672268908,CONDITIONALLY_ADMISSIBLE,False,4,0,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_A308FB9507AD063835FA,6,4,4760,4261,499,0.8951680672268908,CONDITIONALLY_ADMISSIBLE,False,4,0,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_DC7BC8EE25C475731202,6,4,4760,4261,499,0.8951680672268908,CONDITIONALLY_ADMISSIBLE,False,4,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_1BAB106A276780A89625,41,14,99,72,27,0.7272727272727273,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_28FFA03A3F503C3FF3FA,41,14,99,88,11,0.8888888888888888,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_4AE1E95BA1CCE0C9ED6D,41,14,99,99,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_63C26721F998683B1272,41,14,99,81,18,0.8181818181818182,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_65A27062761EF9C19536,41,14,99,81,18,0.8181818181818182,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_676BAA42C8572D431379,41,14,99,99,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_A72720C3089818BF7A86,41,14,99,63,36,0.6363636363636364,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_A7A06D5526B103420817,41,14,99,99,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_BF0E4D5CF4C727A97E8D,41,14,99,72,27,0.7272727272727273,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_D788EAD32FA1D91166BC,41,14,99,72,27,0.7272727272727273,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_D938E19CE907E4BFCCF3,41,14,99,99,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_DCD48053530A22D23DD9,41,14,99,72,27,0.7272727272727273,CONDITIONALLY_ADMISSIBLE,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_E26FAE116576520B5831,41,14,99,99,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_FA496744505283C88155,41,14,99,99,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,14,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_25006CFE499B07C445B1,42,11,126,125,1,0.9920634920634921,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_281384E88028B3F8F8DB,42,11,126,107,19,0.8492063492063492,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_4090DE9557D22887C62D,42,11,126,125,1,0.9920634920634921,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_6CE63771BE6FDF163D78,42,11,126,62,64,0.49206349206349204,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_6E5EB90CCFD3BC0B762A,42,11,126,80,46,0.6349206349206349,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_797330DEDCC26E26A4FF,42,11,126,125,1,0.9920634920634921,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_8CEB0570E0778F81483D,42,11,126,125,1,0.9920634920634921,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_A8D1471C3DEF99D7B02A,42,11,126,125,1,0.9920634920634921,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_BCB6FE412E717966B260,42,11,126,125,1,0.9920634920634921,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_D29E06643B230EB48B75,42,11,126,125,1,0.9920634920634921,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_D808FA7D5640E0E2585E,42,11,126,71,55,0.5634920634920635,CONDITIONALLY_ADMISSIBLE,False,11,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_0291493380112CD127EA,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_06280968C5CDD2778AC0,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_12D51905609B3E631CD8,17,9,154,123,31,0.7987012987012987,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_188CE3AC3B21C448D6E4,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_2DB02BB8B424733CB54D,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_6A57C2FFF0A016476ED8,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_77C93B836528429657B8,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_A9BC7FDD44086DED22BD,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_DAF214B6B1ADFE07AA4E,17,9,154,134,20,0.8701298701298701,CONDITIONALLY_ADMISSIBLE,False,9,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_17C53300D76EC6CE250D,69,19,6528,4680,1848,0.7169117647058824,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_1F9C4A8F84BF6DF56123,69,19,6528,4290,2238,0.6571691176470589,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_31C31A52684621803256,69,19,6528,5070,1458,0.7766544117647058,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_3E047EC3326AB9B9F435,69,19,6528,5856,672,0.8970588235294118,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_476A56ABD4DDBF2A8A18,69,19,6528,5850,678,0.8961397058823529,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_522928FF882564615481,69,19,6528,5070,1458,0.7766544117647058,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_574F0B4C34B9FE8F7C17,69,19,6528,4680,1848,0.7169117647058824,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_59F8C43A542A3D204741,69,19,6528,5472,1056,0.8382352941176471,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_6D90925107DEE805DF69,69,19,6528,6240,288,0.9558823529411765,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_6F5733048141D2F82E43,69,19,6528,6240,288,0.9558823529411765,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_70B4FF306FE4A2CDFCE6,69,19,6528,6240,288,0.9558823529411765,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_76DB0EAE784E46641437,69,19,6528,4680,1848,0.7169117647058824,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_7E2BE2297C907BFA3B42,69,19,6528,4680,1848,0.7169117647058824,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_906B2A4B34DB91093BA6,69,19,6528,6240,288,0.9558823529411765,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_9220DC7D101533E58305,69,19,6528,6240,288,0.9558823529411765,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_974CDC6866A0ED8DA071,69,19,6528,6240,288,0.9558823529411765,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_B7F867F691FA3F03EB74,69,19,6528,5070,1458,0.7766544117647058,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_C1B0DEE7F14881DA7279,69,19,6528,5070,1458,0.7766544117647058,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGV1F_D4DF2F9261C8A80B7193,69,19,6528,5460,1068,0.8363970588235294,CONDITIONALLY_ADMISSIBLE,False,19,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_16131922066E8CE8CE96,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_1AE7F94A32140BBFA5E1,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_4845B54D7271FF27C041,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_5A10B26CA34854A34C87,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_6AF28CDC9043792E312C,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_73ADC5FA067961C40795,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_767A74960D6FFCB7B64E,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_8CA5C159D6AAC6E8919D,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_A54AAA676CC578FA2A74,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_B4C30EC5B943F864D99B,73,16,7752,6558,1194,0.8459752321981424,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_B5C8C4CA832593191075,73,16,7752,5388,2364,0.695046439628483,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_D2409DF93C6D1277C7EC,73,16,7752,6168,1584,0.7956656346749226,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_D6C67C845F254F6493CF,73,16,7752,3828,3924,0.4938080495356037,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_E3D80D197C20417AA0D8,73,16,7752,7338,414,0.9465944272445821,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_EABDF7B052B3A05B0D61,73,16,7752,3438,4314,0.4434984520123839,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_F0E0AB704D4B076EE705,73,16,7752,4608,3144,0.5944272445820433,CONDITIONALLY_ADMISSIBLE,False,16,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_1799344B811426A0E277,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_2FE8A7863E6EFF36EF23,34,17,7296,6048,1248,0.8289473684210527,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_4A9167AF93D2B52FBAC1,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_4C6025AE9B78172DA15E,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_64A3ED9261EF4516E122,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_6FBD56E121BC031517D9,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_7BA09D1A423204E9B381,34,17,7296,4824,2472,0.6611842105263158,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_7C406B77981026CB32EA,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_7DCDB5EB4A28F88BA212,34,17,7296,6048,1248,0.8289473684210527,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_9FF47C3D6FC7B2EBB5E4,34,17,7296,6048,1248,0.8289473684210527,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_A302F0D14CAEF59AED6A,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_AB17E917419B2C16029B,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_B159800E68A1FC2B2840,34,17,7296,3216,4080,0.4407894736842105,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_B970EA89F4E7EE1335DA,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_C6B24A22AAD9ADC25E4D,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_E39120B67A26068CCD05,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_F5EB9137773C4AA36A54,34,17,7296,6432,864,0.881578947368421,CONDITIONALLY_ADMISSIBLE,False,17,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_25F893830A60E4BCB6C2,10,6,20672,17228,3444,0.8333978328173375,CONDITIONALLY_ADMISSIBLE,False,6,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_2CAEF1FA9FAC62B31938,10,6,20672,17228,3444,0.8333978328173375,CONDITIONALLY_ADMISSIBLE,False,6,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_49F3314AFA8C7AACA733,10,6,20672,17228,3444,0.8333978328173375,CONDITIONALLY_ADMISSIBLE,False,6,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_4F647814CA32345E0AD6,10,6,20672,17228,3444,0.8333978328173375,CONDITIONALLY_ADMISSIBLE,False,6,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_6C08513B3FF2C4C7B696,10,6,20672,17228,3444,0.8333978328173375,CONDITIONALLY_ADMISSIBLE,False,6,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,TERGV1F_D7F8FA19EFF0085E63A0,10,6,20672,17228,3444,0.8333978328173375,CONDITIONALLY_ADMISSIBLE,False,6,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGV1F_2C31ADC95320EA1E1CC4,4,4,31008,23832,7176,0.7685758513931888,CONDITIONALLY_ADMISSIBLE,False,4,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGV1F_9C565BA9FD7BAD6E80E3,4,4,31008,27048,3960,0.8722910216718266,CONDITIONALLY_ADMISSIBLE,False,4,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGV1F_D8F90DA84A7548820377,4,4,31008,25440,5568,0.8204334365325078,CONDITIONALLY_ADMISSIBLE,False,4,0,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,TERGV1F_DD223594BE9633846369,4,4,31008,27048,3960,0.8722910216718266,CONDITIONALLY_ADMISSIBLE,False,4,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_04E866EDC318E306272F,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_08495C8423D6EE352B1D,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_0BC65C37039B45C74C06,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_16D5B98B84FE54A91D4E,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_2A84298CA79014E80CAB,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_3300F05C48E4058364E2,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_37A75937E7410DC7F119,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_39F1D708FFF1BE10BEB6,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_47DBD7829D1645EFDB61,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_47E3F8BABD076A3C58DA,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_483E28E75E4A21F35CD8,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_48ACB66E4016E8278F76,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_52A1041A16FDD2E7E286,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_6583F1E9161832A79928,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGV1F_6615DDD330BEA74F456F,89,31,1,1,0,1.0,UNCONDITIONALLY_ADMISSIBLE_WITH_RESPECT_TO_R0,False,31,0,0
