run_id,frame_uid,frame_index,percentile_tag,region_id,region_label,percentile_level,numeric_score_threshold,pixel_count,area_m2,score_max,score_mean,score_median,centroid_x_px_shape_descriptor,centroid_y_px_shape_descriptor,major_extent_m,minor_extent_m,elongation,structure_state,range_min_m,range_max_m,theta_min_deg,theta_max_deg,theta_mid_deg,support_fraction_min,support_fraction_median,touches_observable_boundary,has_truncated_support,reference_used_for_region_generation,region_is_final_person_box,physical_region_id,physical_response_semantics,optical_conditioning_embedded
R02ZF,R02ZF_SARF000482,482,Q095,R02ZF_SARF000482__Q095__R0033,33,0.95,0.6085479259490967,51,0.0583384905901869,0.6433283090591431,0.6257185339927673,0.6251735091209412,318.6470588235294,197.3921568627451,0.3196032199675163,0.2052509665847437,1.5571338117696951,COMPACT_OR_UNRESOLVED_SHAPE,14.676252274251446,14.949579889678004,-26.607141494750977,-25.6142520904541,-26.11069679260254,1.0,1.0,False,False,False,False,TERGV1PR_4395735120EC0808990B,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000482,482,Q095,R02ZF_SARF000482__Q095__R0034,34,0.95,0.6085479259490967,41,0.0468995708666208,0.6327493190765381,0.621088445186615,0.619530975818634,415.5609756097561,347.5853658536585,0.2689411665178297,0.1937730781962346,1.3879181206249516,COMPACT_OR_UNRESOLVED_SHAPE,8.707363166487793,8.97721037408388,-22.21588706970215,-20.956018447875977,-21.585952758789062,1.0,1.0,False,False,False,False,TERGV1PR_B24AE37DC1CEEB244E26,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000482,482,Q095,R02ZF_SARF000482__Q095__R0017,17,0.95,0.6085479259490967,359,0.4106572180760219,0.815827488899231,0.7081592679023743,0.706543505191803,508.0529247910864,538.8328690807799,0.920013564279228,0.4893216236330947,1.880181704312084,COMPACT_OR_UNRESOLVED_SHAPE,1.514427165362883,2.0208502441329834,-18.918140411376957,10.743408203125,-4.087366104125978,1.0,1.0,False,False,False,False,TERGV1PR_A6A81F92B17CE159796D,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000482,482,Q095,R02ZF_SARF000482__Q095__R0001,1,0.95,0.6085479259490967,702,0.8030121645943382,0.9945509433746338,0.8081909418106079,0.8096811175346375,373.0,427.9957264957265,1.151564427057019,0.8814467804305104,1.3064480495289568,COMPACT_OR_UNRESOLVED_SHAPE,6.6932876930835326,7.740275805078133,-44.41036605834961,-36.1633415222168,-40.2868537902832,1.0,1.0,False,False,False,False,TERGV1PR_2AC8D98FCEA2556A5D24,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000482,482,Q095,R02ZF_SARF000482__Q095__R0015,15,0.95,0.6085479259490967,443,0.5067441437539769,0.8491025567054749,0.7266899943351746,0.7262778878211975,240.803611738149,367.568848758465,1.0412225365219556,0.6191025112168043,1.6818257358955029,COMPACT_OR_UNRESOLVED_SHAPE,11.55943868637597,12.197152203000089,-53.19948196411133,-48.20472717285156,-50.702104568481445,1.0,1.0,False,False,False,False,TERGV1PR_3649E22E74CBB691678B,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0003,3,0.95,0.5824397802352905,439,0.5021685758645505,0.9292836785316468,0.7467449903488159,0.7401671409606934,311.3599088838269,104.66742596810934,1.0282744694000618,0.6169646816400369,1.6666666666666672,COMPACT_OR_UNRESOLVED_SHAPE,17.45586368009636,18.086952861769124,-24.03499984741211,-20.807846069335938,-22.421422958374023,1.0,1.0,False,False,False,False,TERGV1PR_3A08852220975C74F3C2,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0008,8,0.95,0.5824397802352905,1188,1.3589436631596492,0.8876391649246216,0.7467027902603149,0.7543845176696777,356.959595959596,231.22222222222223,2.147728092198673,0.8993885835878077,2.3879868294870232,EXTENDED_OR_RIDGE_RESPONSE,12.762339676615987,13.706441586607893,-27.917634963989254,-18.647157669067383,-23.28239631652832,1.0,1.0,False,False,False,False,TERGV1PR_1D1BD26346395A4899DA,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0014,14,0.95,0.5824397802352905,507,0.5799532299847998,0.8201382160186768,0.6892170310020447,0.6838240027427673,302.4990138067061,223.18540433925048,1.3614263965952942,0.5674695289607221,2.399118062054617,COMPACT_OR_UNRESOLVED_SHAPE,13.980209929835045,14.641590632566132,-32.09115219116211,-26.852611541748047,-29.471881866455078,1.0,1.0,False,False,False,False,TERGV1PR_CF10A6C440F3E5A8532C,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0015,15,0.95,0.5824397802352905,443,0.5067441437539769,0.8147867918014526,0.6883586049079895,0.6853443384170532,505.6117381489842,539.2979683972912,1.1839141720699866,0.5224750461546599,2.2659726637347037,COMPACT_OR_UNRESOLVED_SHAPE,1.480606209376833,2.1000542938621813,-23.824190139770508,12.114105224609377,-5.8550424575805655,1.0,1.0,False,False,False,False,TERGV1PR_FFA04F37A29053E45A5C,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0023,23,0.95,0.5824397802352905,570,0.6520184242432661,0.7095258831977844,0.6381920576095581,0.6335143446922302,443.3543859649123,377.0052631578947,1.5454732026274962,0.722761805079913,2.1382884260971973,COMPACT_OR_UNRESOLVED_SHAPE,7.224139168154841,8.005666191496292,-24.366260528564453,-13.220488548278809,-18.79337453842163,1.0,1.0,False,False,False,False,TERGV1PR_EAC92B17D1DC0704F12A,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0026,26,0.95,0.5824397802352905,136,0.1555693082404985,0.6883255243301392,0.6342553496360779,0.6322590112686157,323.54411764705884,197.10294117647055,0.4764037916579746,0.3855857730405223,1.2355325973292794,COMPACT_OR_UNRESOLVED_SHAPE,14.54104070076636,14.981229719367674,-26.313793182373047,-24.67486572265625,-25.49432945251465,1.0,1.0,False,False,False,False,TERGV1PR_FFB85A3181D73DDA9A51,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0030,30,0.95,0.5824397802352905,63,0.0720651942584662,0.6618236303329468,0.6172286868095398,0.6169068217277527,228.968253968254,88.36507936507937,0.3778994356562982,0.2199147025319075,1.718390954790613,COMPACT_OR_UNRESOLVED_SHAPE,19.37099214974377,19.6051827236176,-29.93110656738281,-28.869117736816406,-29.40011215209961,1.0,1.0,False,False,False,False,TERGV1PR_6E8674D69BF213BEE548,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0033,33,0.95,0.5824397802352905,37,0.0423240029771944,0.646906852722168,0.6113331317901611,0.6138503551483154,316.0,47.0,0.2029288323645457,0.2029288323645453,1.0000000000000022,COMPACT_OR_UNRESOLVED_SHAPE,19.439694079166014,19.653538923753292,-20.11092567443848,-19.484100341796875,-19.797513008117676,1.0,1.0,False,False,False,False,TERGV1PR_3FBB015A5F312C85D40E,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0037,37,0.95,0.5824397802352905,81,0.0926552497608851,0.6233978271484375,0.6013948917388916,0.6014586687088013,249.66666666666663,149.07407407407408,0.3948782111665376,0.2694667508603668,1.4654060655192185,COMPACT_OR_UNRESOLVED_SHAPE,17.228175647542805,17.50620160711062,-31.333955764770508,-30.051382064819336,-30.692668914794922,1.0,1.0,False,False,False,False,TERGV1PR_D07E3DB425DE23291E49,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0001,1,0.95,0.5824397802352905,775,0.8865162785763705,0.9930682182312012,0.7899927496910095,0.7927712202072144,377.458064516129,427.0812903225806,1.1975715365964703,0.9533010885137444,1.256236409489009,COMPACT_OR_UNRESOLVED_SHAPE,6.600353475749103,7.705998639050249,-43.61362838745117,-34.70704650878906,-39.16033744812012,1.0,1.0,False,False,False,False,TERGV1PR_2FCAB600E6950258568A,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0018,18,0.95,0.5824397802352905,429,0.4907296561409844,0.7698208689689636,0.6745505928993225,0.6734928488731384,240.93939393939397,367.8578088578088,1.2785157764151156,0.4354282394643179,2.936226134501518,COMPACT_OR_UNRESOLVED_SHAPE,11.640821603522168,12.079797846559778,-53.59264755249024,-47.41825866699219,-50.50545310974121,1.0,1.0,False,False,False,False,TERGV1PR_4EEBF882E6DDFEEA9E71,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000483,483,Q095,R02ZF_SARF000483__Q095__R0048,48,0.95,0.5824397802352905,3,0.0034316759170698,0.5850027799606323,0.5841119885444641,0.5844600200653076,432.3333333333333,491.3333333333333,0.0478307844877468,0.0239153922438734,1.4142135623731171,COMPACT_OR_UNRESOLVED_SHAPE,4.293607390789298,4.319975453880367,-38.91504669189453,-38.28114700317383,-38.59809684753418,1.0,1.0,False,False,False,False,TERGV1PR_504D2480E08AEC751234,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0001,1,0.95,0.6136938333511353,739,0.8453361675715326,0.9988400936126708,0.8189354538917542,0.8229882121086121,380.1082543978349,427.3058186738836,1.1180005481088642,0.916265959753234,1.220170340508951,COMPACT_OR_UNRESOLVED_SHAPE,6.558896678384103,7.637145499738572,-43.00187683105469,-34.41638946533203,-38.70913314819336,1.0,1.0,False,False,False,False,TERGV1PR_22DF313E63852E83DF38,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0006,6,0.95,0.6136938333511353,885,1.0123443955355973,0.9360198378562928,0.7358546257019043,0.7086635231971741,311.7378531073446,101.70621468926554,2.357626460627941,0.7240985780194036,3.2559468174577244,EXTENDED_OR_RIDGE_RESPONSE,17.40037326319785,18.341868995914563,-25.837854385375977,-18.41628646850586,-22.127070426940918,1.0,1.0,False,False,False,False,TERGV1PR_B929245510799B6BB8C9,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0010,10,0.95,0.6136938333511353,1003,1.1473236482736768,0.8671258091926575,0.7484182119369507,0.7543174028396606,360.5643070787637,232.1505483549352,2.148034135916469,0.7780324687536773,2.76085410594417,EXTENDED_OR_RIDGE_RESPONSE,12.749590567030586,13.54955900398622,-27.268768310546875,-17.977943420410156,-22.623355865478516,1.0,1.0,False,False,False,False,TERGV1PR_FF697877ED5D8C10991E,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0012,12,0.95,0.6136938333511353,376,0.4301033816060842,0.8390415906906128,0.7170982956886292,0.710999071598053,506.32978723404256,539.2313829787234,1.0015747972519953,0.5273318268263533,1.899325521995863,COMPACT_OR_UNRESOLVED_SHAPE,1.480606209376833,2.0272055751428133,-21.45879173278809,9.80262851715088,-5.828081607818604,1.0,1.0,False,False,False,False,TERGV1PR_F729CDF3BA156F8D6DF2,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0016,16,0.95,0.6136938333511353,680,0.7778465412024929,0.8010241389274597,0.6844941973686218,0.672193169593811,310.8411764705882,213.99117647058824,1.7332522088179911,0.7565908345932655,2.290871273572548,COMPACT_OR_UNRESOLVED_SHAPE,14.049616817308362,14.936148529328682,-31.31521415710449,-24.555816650390625,-27.93551540374756,1.0,1.0,False,False,False,False,TERGV1PR_6C24350CA53A66A614EC,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0025,25,0.95,0.6136938333511353,183,0.2093322309412591,0.7348693013191223,0.6721966862678528,0.6715277433395386,323.59016393442624,52.02185792349727,0.6771424486926636,0.3429515483383542,1.974455143805324,COMPACT_OR_UNRESOLVED_SHAPE,18.99688959394477,19.630738743155696,-19.93274688720703,-18.513673782348636,-19.223210334777832,1.0,1.0,False,False,False,False,TERGV1PR_E12BE8D6C4AA529FB283,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0030,30,0.95,0.6136938333511353,390,0.4461178692190767,0.7075426578521729,0.6532641053199768,0.6484897136688232,446.2153846153846,377.3871794871795,1.3172319652784146,0.618864555704746,2.128465676594432,COMPACT_OR_UNRESOLVED_SHAPE,7.243167358711974,7.866231578675985,-23.12826919555664,-13.24873161315918,-18.18850040435791,1.0,1.0,False,False,False,False,TERGV1PR_3BA5739DAA0EDA8A771F,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0036,36,0.95,0.6136938333511353,100,0.1143891972356607,0.665790855884552,0.6385375261306763,0.6383710503578186,256.69,149.86,0.5159467604875537,0.255741274009599,2.017455971804489,COMPACT_OR_UNRESOLVED_SHAPE,17.0588659859535,17.374055517390804,-30.91375160217285,-29.283424377441406,-30.09858798980713,1.0,1.0,False,False,False,False,TERGV1PR_CF8E59EEE2906EAF39FB,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0041,41,0.95,0.6136938333511353,25,0.0285972993089151,0.6434005498886108,0.6300355792045593,0.6300683617591858,236.76,87.04,0.1967469159739548,0.1512492263528075,1.3008127097127642,COMPACT_OR_UNRESOLVED_SHAPE,19.332040895085907,19.483199177046902,-28.91727828979492,-28.336240768432617,-28.62675952911377,1.0,1.0,False,False,False,False,TERGV1PR_2C3940B9DD7E73E982E1,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0044,44,0.95,0.6136938333511353,11,0.0125828116959226,0.6211552023887634,0.6173945069313049,0.6177394986152649,266.45454545454544,228.63636363636363,0.1966910907739438,0.0553240047673637,3.55525764270005,EXTENDED_OR_RIDGE_RESPONSE,14.763774416123518,14.819728268109776,-34.4774055480957,-33.71488952636719,-34.096147537231445,1.0,1.0,False,False,False,False,TERGV1PR_FAD11A045CFEF865C26E,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0017,17,0.95,0.6136938333511353,407,0.4655640327491391,0.8000075817108154,0.6970804333686829,0.6962102651596069,243.84766584766584,367.1818181818182,1.258221509922471,0.4469826313291057,2.8149225981804733,COMPACT_OR_UNRESOLVED_SHAPE,11.561474085024155,12.018431403036452,-53.134376525878906,-47.06844711303711,-50.10141181945801,1.0,1.0,False,False,False,False,TERGV1PR_EE3B5A16D6375B436BDF,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0026,26,0.95,0.6136938333511353,280,0.32028975225985,0.7296022176742554,0.6663493514060974,0.6609580516815186,170.85357142857143,151.2357142857143,0.9096214276918584,0.4800633233564007,1.8947946727781,COMPACT_OR_UNRESOLVED_SHAPE,18.5570597633402,19.136731389709656,-38.90940475463867,-36.302059173583984,-37.60573196411133,1.0,1.0,False,False,False,False,TERGV1PR_06695BCE821D964E685C,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000484,484,Q095,R02ZF_SARF000484__Q095__R0040,40,0.95,0.6136938333511353,87,0.0995186015950248,0.6515609622001648,0.6342573761940002,0.6346099972724915,334.14942528735634,367.2988505747126,0.4223140777377073,0.2748257862386153,1.5366610372253662,COMPACT_OR_UNRESOLVED_SHAPE,9.443550962436271,9.861003793703771,-39.27820587158203,-37.61648941040039,-38.44734764099121,1.0,1.0,False,False,False,False,TERGV1PR_DA469242A5412FF5466B,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0009,9,0.95,0.6253978610038757,1000,1.143891972356607,0.8893027305603027,0.7471634745597839,0.7531522512435913,363.262,231.212,2.1576910616839484,0.7685927200192055,2.807326956765909,EXTENDED_OR_RIDGE_RESPONSE,12.781694542463258,13.551781221678688,-27.13807487487793,-17.69550132751465,-22.41678810119629,1.0,1.0,False,False,False,False,TERGV1PR_1F8404F9E96D7B913373,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0011,11,0.95,0.6253978610038757,387,0.4426861933020069,0.8773412108421326,0.7396503686904907,0.7327509522438049,318.8966408268734,103.29457364341086,1.009573170208584,0.5787118147538985,1.744517987139959,COMPACT_OR_UNRESOLVED_SHAPE,17.40037326319785,18.002265002193163,-23.29677391052246,-20.039968490600582,-21.668371200561523,1.0,1.0,False,False,False,False,TERGV1PR_5FD1D9CB7056AD4831F6,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0012,12,0.95,0.6253978610038757,764,0.8739334668804478,0.8699127435684204,0.715120792388916,0.6976504921913147,264.1047120418848,146.684554973822,1.7368614832470723,1.0228542528441231,1.6980537338702932,COMPACT_OR_UNRESOLVED_SHAPE,16.60851752065132,17.58304100252795,-32.63127899169922,-26.849180221557617,-29.740229606628418,1.0,1.0,False,False,False,False,TERGV1PR_F2B9518314C57BE9E146,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0013,13,0.95,0.6253978610038757,454,0.5193269554498996,0.8451961874961853,0.7262610197067261,0.7203664183616638,309.7973568281938,220.76431718061676,1.1288037018623398,0.5643672896887664,2.0001224778368094,COMPACT_OR_UNRESOLVED_SHAPE,13.923770967623303,14.60887459252982,-30.69647026062012,-26.424728393554688,-28.560599327087402,1.0,1.0,False,False,False,False,TERGV1PR_37832737F940DB188565,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0027,27,0.95,0.6253978610038757,134,0.1532815242957853,0.7236958146095276,0.6724445819854736,0.6718323230743408,328.82089552238807,196.69402985074623,0.4563296548122771,0.3849936855295024,1.185291270906593,COMPACT_OR_UNRESOLVED_SHAPE,14.484196103834169,14.892835411239156,-25.72327995300293,-24.0107364654541,-24.867008209228516,1.0,1.0,False,False,False,False,TERGV1PR_EA265709DF6D4E264716,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0032,32,0.95,0.6253978610038757,70,0.0800724380649625,0.696826696395874,0.6597330570220947,0.6577498912811279,412.2857142857143,445.72857142857146,0.4512248975841111,0.2054163033640721,2.1966362464637337,COMPACT_OR_UNRESOLVED_SHAPE,5.786112476670173,6.145830482134249,-35.9569091796875,-32.644065856933594,-34.30048751831055,1.0,1.0,False,False,False,False,TERGV1PR_45E51E999B478844B6C0,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0035,35,0.95,0.6253978610038757,75,0.0857918979267455,0.6622503399848938,0.6426501870155334,0.6426209211349487,424.5866666666666,350.18666666666667,0.3777912254886604,0.2594793768006795,1.4559585819371792,COMPACT_OR_UNRESOLVED_SHAPE,8.494263017704096,8.829295105587693,-20.93828773498535,-18.8254337310791,-19.881860733032227,1.0,1.0,False,False,False,False,TERGV1PR_E64BA366CBCEF52B13E4,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0036,36,0.95,0.6253978610038757,28,0.0320289752259849,0.640661895275116,0.633208692073822,0.6333885192871094,435.5,383.2857142857143,0.2367503044253034,0.1014644161822745,2.3333333333332966,COMPACT_OR_UNRESOLVED_SHAPE,7.4045681754018196,7.558693370858869,-21.08962059020996,-19.210206985473636,-20.149913787841797,1.0,1.0,False,False,False,False,TERGV1PR_8C2F666D35BD1FCE8F1C,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0040,40,0.95,0.6253978610038757,7,0.0080072438064962,0.6305566430091858,0.6287355422973633,0.6289642453193665,452.7142857142857,449.57142857142856,0.105300255815494,0.0432856224648857,2.432684337643891,COMPACT_OR_UNRESOLVED_SHAPE,5.146257766082736,5.2034579384887145,-23.340309143066406,-22.16100311279297,-22.750656127929688,1.0,1.0,False,False,False,False,TERGV1PR_4BE37919123B923807F9,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0017,17,0.95,0.6253978610038757,285,0.326009212121633,0.8065569400787354,0.7122247815132141,0.7080168724060059,507.2421052631579,539.9614035087719,0.865403207521517,0.4350132916571162,1.9893718746498448,COMPACT_OR_UNRESOLVED_SHAPE,1.514427165362883,1.9757327998457568,-18.251827239990234,9.80262851715088,-4.224599361419677,1.0,1.0,False,False,False,False,TERGV1PR_85F7D2D6D1F8343A40BE,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0026,26,0.95,0.6253978610038757,360,0.4118011100483785,0.7311863899230957,0.6742090582847595,0.6720119714736938,456.99444444444447,376.0027777777778,0.816297590666768,0.6274739548487915,1.3009266509929949,COMPACT_OR_UNRESOLVED_SHAPE,7.135324775214043,7.857363350894429,-17.728958129882812,-11.610669136047363,-14.669813632965088,1.0,1.0,False,False,False,False,TERGV1PR_B930A4725BE1432A75EB,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0001,1,0.95,0.6253978610038757,888,1.0157760714526671,0.9986105561256408,0.8279629349708557,0.8335462808609009,384.213963963964,428.5033783783784,1.2678564980275884,1.0062832287204757,1.2599400067908435,COMPACT_OR_UNRESOLVED_SHAPE,6.272851433929326,7.606314164535725,-42.81047439575195,-33.816497802734375,-38.313486099243164,1.0,1.0,False,False,False,False,TERGV1PR_F8133B59C9934499BC82,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000485,485,Q095,R02ZF_SARF000485__Q095__R0014,14,0.95,0.6253978610038757,445,0.5090319276986902,0.8389632701873779,0.7233261466026306,0.7188730239868164,243.21123595505617,373.7056179775281,1.125859692033324,0.6107416509556483,1.843430344519083,COMPACT_OR_UNRESOLVED_SHAPE,11.344910558875352,11.957962929504973,-53.62736892700195,-48.1469612121582,-50.88716506958008,1.0,1.0,False,False,False,False,TERGV1PR_C033EECCE73E898F52AA,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000486,486,Q095,R02ZF_SARF000486__Q095__R0008,8,0.95,0.6364016532897949,567,0.6485867483261962,0.9071089625358582,0.7476354241371155,0.7362770438194275,317.2186948853616,101.83068783068784,1.58926422746047,0.6119550967618579,2.59702752027071,COMPACT_OR_UNRESOLVED_SHAPE,17.42722772670117,18.12824296700345,-24.48238182067871,-19.45222282409668,-21.967302322387695,1.0,1.0,False,False,False,False,TERGV1PR_2237CEEA2CBBE197B10C,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000486,486,Q095,R02ZF_SARF000486__Q095__R0010,10,0.95,0.6364016532897949,933,1.0672512102087144,0.8855604529380798,0.7449535727500916,0.7465258836746216,367.9399785637728,230.64094319399783,2.18466782416599,0.7381905531398893,2.9594903577044134,EXTENDED_OR_RIDGE_RESPONSE,12.739833658601924,13.496315576366158,-26.546218872070312,-16.975942611694336,-21.761080741882324,1.0,1.0,False,False,False,False,TERGV1PR_B4B61E198CA6F32BA942,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
R02ZF,R02ZF_SARF000486,486,Q095,R02ZF_SARF000486__Q095__R0015,15,0.95,0.6364016532897949,333,0.3809160267947502,0.8221398591995239,0.7275145649909973,0.7281373143196106,313.2192192192192,221.96096096096096,0.9558198593239076,0.4813235917945287,1.9858155212386424,COMPACT_OR_UNRESOLVED_SHAPE,13.875466374958403,14.470442712867078,-30.1154899597168,-26.485523223876957,-28.30050659179688,1.0,1.0,False,False,False,False,TERGV1PR_FE547DB0783F549A4DB6,SAR_Q95_IMAGE_DOMAIN_REGION_NOT_PERSON_BOX_OR_IDENTITY,False
