primary_hypothesis_id,control_hypothesis_id,control_family,match_tier,static_distance,direction_used_for_selection,reference_used_for_selection
H_9CA3CC2D9558539754A5,H_9E896146DF5DC2432297,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_9E896146DF5DC2432297,H_9CA3CC2D9558539754A5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_86B9E596F5F66B37F48C,H_A660B24EFC93F9A5D341,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_A660B24EFC93F9A5D341,H_86B9E596F5F66B37F48C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_243D6DEB3F736EB63584,H_72DF3CE167007D59ECBD,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_72DF3CE167007D59ECBD,H_243D6DEB3F736EB63584,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_F5803B68D6016034A0BA,H_F86E8A8CCDB43AA70AE0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_F86E8A8CCDB43AA70AE0,H_F5803B68D6016034A0BA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_1042A4CA177A71CEAD2C,H_89B357C25EE9E9E777C5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_89B357C25EE9E9E777C5,H_1042A4CA177A71CEAD2C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_95C40F970CFCA7088A46,H_CB3B2CE57E07F7031813,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_CB3B2CE57E07F7031813,H_95C40F970CFCA7088A46,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_43171AF21439620C9863,H_5F9D09D5A7F18F2DE523,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_43304828AC756E95231C,H_A7B3524874D3E5A5EBF7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_5F9D09D5A7F18F2DE523,H_43171AF21439620C9863,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_A7B3524874D3E5A5EBF7,H_43304828AC756E95231C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_0FB671A0E1BC4CD79216,H_2A191094273546A085F0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_2A191094273546A085F0,H_0FB671A0E1BC4CD79216,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_C69A1894535790DD06A3,H_DBA7D151018EEFE7D854,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_DBA7D151018EEFE7D854,H_C69A1894535790DD06A3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_0A02E7124A8607E39EC5,H_3F9B3E7B219337E46B73,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_3F9B3E7B219337E46B73,H_0A02E7124A8607E39EC5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_901A7CFFF2707426E2AA,H_C2F5A74697D38C4A6BAB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_C2F5A74697D38C4A6BAB,H_901A7CFFF2707426E2AA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_28D21A13776F2F9F94E8,H_B7BA981756EDC86ACBAF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_B7BA981756EDC86ACBAF,H_28D21A13776F2F9F94E8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7300386643949635,False,False
H_14EA2FEB4DA78D03A020,H_F3CC0CEEC284B74FA122,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_F3CC0CEEC284B74FA122,H_14EA2FEB4DA78D03A020,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_7488CA4EDCFBAD9C6873,H_842446E108AE8294D077,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_842446E108AE8294D077,H_7488CA4EDCFBAD9C6873,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_30C44100958B6DEA4E5C,H_8C6BB62ACA0583024CF7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_8C6BB62ACA0583024CF7,H_30C44100958B6DEA4E5C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_1E9304A0FB8DFA6DACC2,H_447D43E11F5120A604D6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_447D43E11F5120A604D6,H_1E9304A0FB8DFA6DACC2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_82E924D8F34F2D172156,H_CD0F677FF9002A446FD8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_CD0F677FF9002A446FD8,H_82E924D8F34F2D172156,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_23818DD416097B5C6732,H_A1AF1437CB81345970D8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_6065E6F142AE3C724E72,H_DEAA6B536CBE75E6E314,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_620B1FA45F0221DDB34C,H_C4364184D7EFB985EB6A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_A1AF1437CB81345970D8,H_23818DD416097B5C6732,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_C4364184D7EFB985EB6A,H_620B1FA45F0221DDB34C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_DEAA6B536CBE75E6E314,H_6065E6F142AE3C724E72,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_052F916D74CB86B149E2,H_A38ED5D719BB70E5ACEF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_17D5EF13D2D6EB6109A9,H_50080C59CD389E482EF7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_50080C59CD389E482EF7,H_17D5EF13D2D6EB6109A9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_A38ED5D719BB70E5ACEF,H_052F916D74CB86B149E2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_ACBE69C99362746D1067,H_F19F0E8BFF05660E7E33,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_F19F0E8BFF05660E7E33,H_ACBE69C99362746D1067,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_91B1618D64E0D62E651C,H_CEC555FB11FB5795E108,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_CEC555FB11FB5795E108,H_91B1618D64E0D62E651C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_2813E1428485CB31EABF,H_E1371BB1E7EC7BD90D43,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_E1371BB1E7EC7BD90D43,H_2813E1428485CB31EABF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_72FF0408F5AB38E6DB99,H_9C7341E923FE0D88E5E1,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_9C7341E923FE0D88E5E1,H_72FF0408F5AB38E6DB99,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.46019728128173204,False,False
H_2D6D344ECE18178E59D5,H_59E461EC1642C850C0AA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_59E461EC1642C850C0AA,H_2D6D344ECE18178E59D5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9118783719405658,False,False
H_B78ACB52422B65CB1E3F,H_BCBAC49718AF3281B1D2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_BCBAC49718AF3281B1D2,H_B78ACB52422B65CB1E3F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_A4132641AABBD50D59AD,H_D248228802B14E8D7594,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_D248228802B14E8D7594,H_A4132641AABBD50D59AD,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_02C1985459DAFB74953C,H_7F57AF9E04095EFA948A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_20B41F30E80657C4E390,H_7BA82AB5F8E2CAE29E60,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_23B783E452C4C2A9482E,H_713AAE355B40692B2E23,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_713AAE355B40692B2E23,H_23B783E452C4C2A9482E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_7BA82AB5F8E2CAE29E60,H_20B41F30E80657C4E390,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_7F57AF9E04095EFA948A,H_02C1985459DAFB74953C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_2255C76B0676F02C1BE9,H_250FF0C61C17B7715B2B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9783749271760432,False,False
H_250FF0C61C17B7715B2B,H_2255C76B0676F02C1BE9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9783749271760432,False,False
H_37B2737A9CEB31D0357B,H_A5849CEBE3CA8DB4A6D8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_5A7101506E4235E3E280,H_B2F29EC77E13A8F669FE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9783749271760432,False,False
H_A5849CEBE3CA8DB4A6D8,H_37B2737A9CEB31D0357B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_B2F29EC77E13A8F669FE,H_5A7101506E4235E3E280,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9783749271760432,False,False
H_1F91DECDF4B3DF6C23FB,H_B9FDF7396AA62E3EEDE3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_B9FDF7396AA62E3EEDE3,H_1F91DECDF4B3DF6C23FB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_912570F4682808494B57,H_AB0E8D9B0F2B82813846,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_AB0E8D9B0F2B82813846,H_912570F4682808494B57,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_4BF5B16295DDD77ABDDD,H_676F895ADAC3238E49C4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_676F895ADAC3238E49C4,H_4BF5B16295DDD77ABDDD,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.3563128087368593,False,False
H_71E9A81C79725A7CC1DC,H_A1B85C785A7349C84388,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_A1B85C785A7349C84388,H_71E9A81C79725A7CC1DC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9972431267889345,False,False
H_EA187B79CB75FAA7C453,H_F6F2AC6DDDB693941415,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_F6F2AC6DDDB693941415,H_EA187B79CB75FAA7C453,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_0BD3118D32C5405FBA47,H_CE3A90E9D7C2F2F40EA4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_CE3A90E9D7C2F2F40EA4,H_0BD3118D32C5405FBA47,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_54B02531A8C8888B5CA9,H_E84274C1A022A54AA82E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.0388281741147243,False,False
H_5C9494724EFDA9B211B3,H_D9C380C7894B8716E6EB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.0388281741147243,False,False
H_A4F39F73B5522B3EF5AD,H_54B02531A8C8888B5CA9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.1347953989050072,False,False
H_D9C380C7894B8716E6EB,H_5C9494724EFDA9B211B3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.0388281741147243,False,False
H_E84274C1A022A54AA82E,H_54B02531A8C8888B5CA9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.0388281741147243,False,False
H_F7480C42F936A83229AD,H_5C9494724EFDA9B211B3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.1347953989050072,False,False
H_2294B1AE60CD7824FB44,H_E42E664FC8B161434397,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_5C10E03508931C422B1A,H_883482A879A2D5F2EA2E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_830ECB1E26E51BB61939,H_F9BAACC80A8CD427F70F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_883482A879A2D5F2EA2E,H_5C10E03508931C422B1A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_E42E664FC8B161434397,H_2294B1AE60CD7824FB44,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_F9BAACC80A8CD427F70F,H_830ECB1E26E51BB61939,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_9A2645E2AB1D35E70A10,H_ED1A32C27F23B18E9E3D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_ED1A32C27F23B18E9E3D,H_9A2645E2AB1D35E70A10,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_C5FF282DBC7B5AE17192,H_E88989C7EEC6EFA8F361,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_E88989C7EEC6EFA8F361,H_C5FF282DBC7B5AE17192,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_5F3D5C219985B72894C7,H_610D8546E4F831E9E03E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_610D8546E4F831E9E03E,H_5F3D5C219985B72894C7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.3782805118772978,False,False
H_781D6B92D76A336C5EC1,H_D24650FA1D88BFE6BCF9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_D24650FA1D88BFE6BCF9,H_781D6B92D76A336C5EC1,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.7324826825792159,False,False
H_7C2A6701E4833E9C1517,H_A5B41CF77F49EEC19E0A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.0388281741147243,False,False
H_A5B41CF77F49EEC19E0A,H_7C2A6701E4833E9C1517,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.0388281741147243,False,False
H_D01B04264427A9B4C753,H_A5B41CF77F49EEC19E0A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.1347953989050072,False,False
H_01985637949AD529F03A,H_873590297AAB9063400F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.6491336497986424,False,False
H_873590297AAB9063400F,H_8A68FAB4DB7C16678FFC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9783749271760432,False,False
H_8A68FAB4DB7C16678FFC,H_873590297AAB9063400F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.9783749271760432,False,False
H_4FE5D1EF5EC0848DCA8A,H_9784532DE912FB519AFF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.1600388984296228,False,False
H_9784532DE912FB519AFF,H_D2D86EABF66DB74AF22C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_D2D86EABF66DB74AF22C,H_9784532DE912FB519AFF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_449302E132E93080F8C1,H_B3C23DAA125759FA5445,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_560066B111FB3B512F1D,H_A62263651A5C2E353EA6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_908C33E158F15573E430,H_E1885795B1F6D1C274C0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.8208547824095821,False,False
H_9183B32120DA7C35D286,H_A62263651A5C2E353EA6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.8208547824095821,False,False
H_A62263651A5C2E353EA6,H_560066B111FB3B512F1D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_ACACBCC48895719E632C,H_449302E132E93080F8C1,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.8208547824095821,False,False
H_B021105B5AC1A9096AE4,H_E1885795B1F6D1C274C0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_B3C23DAA125759FA5445,H_449302E132E93080F8C1,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_E1885795B1F6D1C274C0,H_B021105B5AC1A9096AE4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_41D0D37E720E8A218F26,H_46B653FE5F8CDF08A6F7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.1600388984296228,False,False
H_46B653FE5F8CDF08A6F7,H_EF7099A21F175DC6611D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_EF7099A21F175DC6611D,H_46B653FE5F8CDF08A6F7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_218A8C7D49EB0BD5276E,H_FC8B6F606BCBF429E8D2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.8208547824095821,False,False
H_B74E4F7BF77BC2F1272C,H_FC8B6F606BCBF429E8D2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_FC8B6F606BCBF429E8D2,H_B74E4F7BF77BC2F1272C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_1A48717A451F261FD2B2,H_B2D46DBB5FBB96950546,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.1600388984296228,False,False
H_B2D46DBB5FBB96950546,H_FCE2CF7406E1EF783733,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_FCE2CF7406E1EF783733,H_B2D46DBB5FBB96950546,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_4D62C6855C8C45E30EF9,H_5F52C6EAE3B4ACFB6CD2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.8208547824095821,False,False
H_5F52C6EAE3B4ACFB6CD2,H_FB992427FD2074306895,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_FB992427FD2074306895,H_5F52C6EAE3B4ACFB6CD2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_06AC9634F5EB6A354E51,H_CB76082347392BBEC996,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_91ACD3DF56988070BA84,H_CB76082347392BBEC996,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,1.1600388984296228,False,False
H_CB76082347392BBEC996,H_06AC9634F5EB6A354E51,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_56B0A9C81B63B3E93F65,H_BE2D89D49B3128BA2EEA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_BE2D89D49B3128BA2EEA,H_56B0A9C81B63B3E93F65,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
H_C285D7648D3C22ECF503,H_56B0A9C81B63B3E93F65,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.8208547824095821,False,False
H_06533BC38759C3F4AF20,H_AEFF61137D0B5B5B3D92,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_5E197FF33B63C194B1D0,H_F7A358A3A86D94D63DD7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4956964761500695,False,False
H_AEFF61137D0B5B5B3D92,H_06533BC38759C3F4AF20,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_D38131C054D85E7FBB8F,H_D412BABD0798DD89896D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_D412BABD0798DD89896D,H_D38131C054D85E7FBB8F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4436715250554374,False,False
H_F7A358A3A86D94D63DD7,H_5E197FF33B63C194B1D0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4956964761500695,False,False
H_141364C9CF41418B903C,H_8F3452C5706BC68AA316,STATIC_SHELL_MATCHED_COMPOSITE_NULL,RELAXED_STATIC_BIN_MATCH,0.4514978723131158,False,False
