timing_condition,primary_base_edge_id,alternative_base_edge_id,alternative_rank,raw_track_fragment_id,branch_pair_available,direction_pairwise_decision,global_pairwise_decision,sar_only_pairwise_outcome,joint_category,pair_index,from_frame,to_frame,supported_hypothesis_id,alternative_hypothesis_id,supported_direction_state,alternative_direction_state,supported_global_direction_state,alternative_global_direction_state,branch_decision_differs_from_global,supported_minus_alternative_retention
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,1,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_5DB842D02EFBE50A2FF2,H_81B742DFA591BC9C5A07,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
SAR_SHIFT_MINUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,1,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
SAR_SHIFT_PLUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,1,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,1,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_30C5FC290C9CBD04E527,H_F4ADC301A78BB0537080,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,1,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_4BF67050584239ADA074,H_0123B64FFE493DB04388,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,1,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_F4CFDFB09859D46B1D5B,H_989AE07EC6CB98D88ADD,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0024,1,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_ABB84282CD2D883990D0,H_C85368BCE3F66D835C41,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_09CFF868433878B55704,H_FE71B0315B66CF0EDAC7,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_5DB842D02EFBE50A2FF2,H_A998AF10E771BB17732A,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
SAR_SHIFT_MINUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
SAR_SHIFT_PLUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_30C5FC290C9CBD04E527,H_3DC79DD9A35BD9DFDEDB,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_4BF67050584239ADA074,H_36C4D58EBD890405983C,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_F4CFDFB09859D46B1D5B,H_D0696320953C44264630,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0017,2,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_ABB84282CD2D883990D0,H_B9E516E9EAC1AA2E358D,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,R02ZF_REUSED_R02ZF_PERSON017,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_09CFF868433878B55704,,DIRECTION_CONCORDANT,DIRECTION_UNAVAILABLE,DIRECTION_CONCORDANT,DIRECTION_UNAVAILABLE,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_5DB842D02EFBE50A2FF2,H_7FEED45544E216A3AB79,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,False,0.9145107581967212
SAR_SHIFT_MINUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
SAR_SHIFT_PLUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,R02ZF_REUSED_R02ZF_PERSON017,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_30C5FC290C9CBD04E527,,DIRECTION_CONCORDANT,DIRECTION_UNAVAILABLE,DIRECTION_CONCORDANT,DIRECTION_UNAVAILABLE,False,0.9145107581967212
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_4BF67050584239ADA074,H_AE40524A67CD3185784B,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,R02ZF_REUSED_R02ZF_PERSON017,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_F4CFDFB09859D46B1D5B,,DIRECTION_CONCORDANT,DIRECTION_UNAVAILABLE,DIRECTION_CONCORDANT,DIRECTION_UNAVAILABLE,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0005,3,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_ABB84282CD2D883990D0,H_308656F2B69B5E739A9C,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,DIRECTION_CONCORDANT,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_09CFF868433878B55704,H_01B0C47C0239B6D68D4D,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_5DB842D02EFBE50A2FF2,H_58C84E8DADBF25D82F04,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
SAR_SHIFT_MINUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
SAR_SHIFT_PLUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_30C5FC290C9CBD04E527,H_2D75421A600A1D76B9D4,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_4BF67050584239ADA074,H_86B76EB0F93E685977BD,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_F4CFDFB09859D46B1D5B,H_839E53E98F25FCF94C85,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0008,4,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,H_ABB84282CD2D883990D0,H_288079A18A561778DDE6,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,DIRECTION_CONCORDANT,DIRECTION_STRUCTURALLY_INDETERMINATE,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_09CFF868433878B55704,H_002E58007B580B0C98EB,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
NOMINAL,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_5DB842D02EFBE50A2FF2,H_4D7358C6BD547721EF92,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
SAR_SHIFT_MINUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
SAR_SHIFT_PLUS_1,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,UNAVAILABLE,False,DIRECTION_NO_DECISION,DIRECTION_NO_DECISION,SUPPORTED_WIN,DIRECTION_REDUNDANT_NO_DECISION,15.0,487.0,488.0,,,,,,,,
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_30C5FC290C9CBD04E527,H_C2FAFE1DCCB84421805F,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_4BF67050584239ADA074,H_D6E823B370C1EE4903C0,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,R02ZF_REUSED_R02ZF_PERSON017,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_F4CFDFB09859D46B1D5B,H_4E38F7003B5B15A46642,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0011,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0010__TO__R02ZF_SARF000488__Q095__R0026,5,R02ZF_REUSED_R02ZF_PERSON018,True,DIRECTION_FAVORS_SUPPORTED,DIRECTION_FAVORS_SUPPORTED,SUPPORTED_WIN,DIRECTION_CONFIRMATION,15.0,487.0,488.0,H_ABB84282CD2D883990D0,H_C2C5A2FE7EDF8C8AFB4B,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,DIRECTION_CONCORDANT,DIRECTION_CONTRADICTORY,False,0.9145107581967212
