scenario,unit_id,overlap_cluster_id,run_id,anchor_entity_id,anchor_family_id_oracle,other_entity_id,N_family_before,N_family_after,N_family_deleted,range_tolerance_m_if_combined,relation_semantics,anchor_selection,oracle_diagnostic_only
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON012,13,13,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON009,16,16,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON012,13,13,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON009,16,16,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON011,16,16,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON009,16,16,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON011,16,16,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON012,13,10,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON014,7,4,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON009,16,16,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON011,16,16,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON012,13,10,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02_RELATION_F487_F494,R02_F450_F494_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_EARLY,R01ZF_MECHANICAL_EARLY_CLUSTER,R01ZF,R01ZF_OPTPERSON001,B0F_57621B32BEFF61C124DD,R01ZF_OPTPERSON002,26,23,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_EARLY,R01ZF_MECHANICAL_EARLY_CLUSTER,R01ZF,R01ZF_OPTPERSON002,B0F_A445A6871F59A489C3C1,R01ZF_OPTPERSON001,22,22,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON001,B0F_57621B32BEFF61C124DD,R01ZF_OPTPERSON002,35,24,11,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON001,B0F_57621B32BEFF61C124DD,R01ZF_OPTPERSON003,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON002,B0F_A445A6871F59A489C3C1,R01ZF_OPTPERSON001,33,29,4,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON002,B0F_A445A6871F59A489C3C1,R01ZF_OPTPERSON003,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON003,B0F_9722F8E1D18C3CFAA29A,R01ZF_OPTPERSON001,33,33,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R01ZF_MECHANICAL_MAX_BURDEN,R01ZF_MECHANICAL_MAX_CLUSTER,R01ZF,R01ZF_OPTPERSON003,B0F_9722F8E1D18C3CFAA29A,R01ZF_OPTPERSON002,35,35,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON011,21,18,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON012,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON009,B0F_0CFA4215EFECE9F641DC,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON009,20,20,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON012,14,14,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON011,B0F_7C4EC1AF1A6187C76069,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON009,20,20,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON011,21,21,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON012,B0F_6BE9DA08C2D59FBB2536,R02ZF_OPTPERSON014,7,7,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON009,20,20,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON011,21,21,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON012,14,11,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON013,B0F_37C08D1B688E42464221,R02ZF_OPTPERSON014,7,4,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON009,20,20,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON011,21,21,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON012,14,11,3,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0_PLUS_ORACLE_ID_PLUS_PM3M_RANGE,R02ZF_MECHANICAL_BOUNDARY,R02ZF_MECHANICAL_BOUNDARY_CLUSTER,R02ZF,R02ZF_OPTPERSON014,B0F_3E6253F980FA5487B1DA,R02ZF_OPTPERSON013,6,6,0,3.0,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
