scenario,run_id,source_frame,destination_frame,source_frame_uid,destination_frame_uid,p0_state,p0_model,translation_dx_px,translation_dy_px,source_region_id,destination_region_id,soft_intersection_px,source_support_px,warped_source_support_px,destination_support_px,source_retention,destination_explained,soft_iou,upper_possible,reference_used,source_dominant,destination_dominant,optional_compatible,lower_mutual_dominant,optional_out_degree,optional_in_degree,topology_ambiguity,family_authority_semantics
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0026,R02ZF_SARF000487__Q095__R0016,677.1875,731.0,731.0,880.0,0.9263850889192886,0.76953125,0.7251857305401245,True,False,True,True,True,True,1,2,MERGE_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0027,R02ZF_SARF000487__Q095__R0043,12.0,125.0,125.0,12.0,0.096,1.0,0.096,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0028,R02ZF_SARF000487__Q095__R0023,100.4375,110.0,110.0,153.0,0.9130681818181818,0.6564542483660131,0.617839292579777,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0029,R02ZF_SARF000487__Q095__R0017,94.5,160.0,160.0,363.0,0.590625,0.2603305785123967,0.220536756126021,True,False,True,False,True,False,1,2,MERGE_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0030,R02ZF_SARF000487__Q095__R0044,14.0,92.0,92.0,14.0,0.15217391304347827,1.0,0.15217391304347827,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0031,R02ZF_SARF000487__Q095__R0036,104.1875,224.0,224.0,190.0,0.46512276785714285,0.5483552631578947,0.3362921121646157,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0032,R02ZF_SARF000487__Q095__R0047,14.0,192.0,192.0,14.0,0.07291666666666667,1.0,0.07291666666666667,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0034,R02ZF_SARF000487__Q095__R0016,0.9375,199.0,199.0,880.0,0.004711055276381909,0.001065340909090909,0.0008696156298915879,True,False,True,False,True,False,1,2,MERGE_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0036,R02ZF_SARF000487__Q095__R0024,115.6875,174.0,174.0,227.0,0.6648706896551724,0.509636563876652,0.4054764512595838,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0038,R02ZF_SARF000487__Q095__R0033,95.6875,97.0,97.0,160.0,0.9864690721649485,0.598046875,0.5931809376210772,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0039,R02ZF_SARF000487__Q095__R0026,24.0,24.0,24.0,100.0,1.0,0.24,0.24,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0041,R02ZF_SARF000487__Q095__R0038,3.125,7.0,7.0,56.0,0.44642857142857145,0.05580357142857143,0.05219206680584551,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,486,487,R02ZF_SARF000486,R02ZF_SARF000487,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0547120571136475,0.003709233133122325,R02ZF_SARF000486__Q095__R0043,R02ZF_SARF000487__Q095__R0037,3.8125,6.0,6.0,128.0,0.6354166666666666,0.02978515625,0.02928468554968795,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0001,R02ZF_SARF000488__Q095__R0002,766.8125,844.0,844.0,861.0,0.9085456161137441,0.8906068524970964,0.8173339550995936,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0002,R02ZF_SARF000488__Q095__R0001,732.875,1003.0,1003.0,759.0,0.7306829511465603,0.9655797101449275,0.712134094497753,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0003,R02ZF_SARF000488__Q095__R0003,783.84375,823.0,823.0,874.0,0.9524225394896719,0.8968463958810069,0.8583895143903357,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0004,R02ZF_SARF000488__Q095__R0004,818.90625,1024.0,1024.0,928.0,0.799713134765625,0.8824420797413793,0.7227171185085083,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0005,R02ZF_SARF000488__Q095__R0005,867.5625,883.0,883.0,1161.0,0.9825169875424689,0.7472545219638242,0.7374488657493492,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0006,R02ZF_SARF000488__Q095__R0009,282.8125,321.0,321.0,299.0,0.8810358255451713,0.9458612040133779,0.8387395736793327,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0007,R02ZF_SARF000488__Q095__R0008,441.09375,546.0,546.0,509.0,0.807864010989011,0.8665888998035364,0.7185034359888012,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0008,R02ZF_SARF000488__Q095__R0013,669.78125,886.0,886.0,795.0,0.7559607787810384,0.8424921383647799,0.6623505052690133,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0009,R02ZF_SARF000488__Q095__R0006,596.21875,637.0,637.0,813.0,0.9359791993720565,0.7333563960639606,0.6983272940229128,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0010,R02ZF_SARF000488__Q095__R0011,892.5625,976.0,976.0,998.0,0.9145107581967213,0.8943512024048096,0.8253482055134947,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0011,R02ZF_SARF000488__Q095__R0017,348.65625,387.0,387.0,374.0,0.9009205426356589,0.9322359625668449,0.8455475558923835,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0012,R02ZF_SARF000488__Q095__R0007,946.09375,1558.0,1558.0,1341.0,0.6072488767650834,0.7055136092468307,0.4844542588769942,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0013,R02ZF_SARF000488__Q095__R0010,457.4375,489.0,489.0,495.0,0.9354550102249489,0.9241161616161616,0.8687240356083086,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0014,R02ZF_SARF000488__Q095__R0012,233.09375,315.0,315.0,324.0,0.7399801587301588,0.7194251543209876,0.5742551389637386,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0016,R02ZF_SARF000488__Q095__R0023,755.59375,880.0,880.0,817.0,0.8586292613636364,0.9248393512851897,0.8026224066390042,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0017,R02ZF_SARF000488__Q095__R0015,222.25,363.0,363.0,301.0,0.6122589531680441,0.7383720930232558,0.5031126202603282,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0018,R02ZF_SARF000488__Q095__R0022,208.8125,232.0,232.0,284.0,0.9000538793103449,0.7352552816901409,0.6797558494404883,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0019,R02ZF_SARF000488__Q095__R0032,44.0,511.0,511.0,44.0,0.08610567514677103,1.0,0.08610567514677103,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0020,R02ZF_SARF000488__Q095__R0014,882.28125,908.0,908.0,1464.0,0.971675385462555,0.6026511270491803,0.5922468586771832,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0021,R02ZF_SARF000488__Q095__R0020,245.625,280.0,280.0,440.0,0.8772321428571429,0.5582386363636364,0.5177865612648221,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0022,R02ZF_SARF000488__Q095__R0018,355.0,355.0,355.0,737.0,1.0,0.4816824966078697,0.4816824966078697,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0023,R02ZF_SARF000488__Q095__R0024,124.5625,153.0,153.0,134.0,0.8141339869281046,0.929570895522388,0.7668333974605618,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0024,R02ZF_SARF000488__Q095__R0035,36.53125,227.0,227.0,54.0,0.1609306167400881,0.6765046296296297,0.149431164514892,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0025,R02ZF_SARF000488__Q095__R0026,312.4375,638.0,638.0,336.0,0.48971394984326017,0.9298735119047619,0.4722720831365139,True,False,True,True,True,True,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0025,R02ZF_SARF000488__Q095__R0033,51.75,638.0,638.0,75.0,0.08111285266457681,0.69,0.0782608695652174,True,False,False,True,True,False,2,1,SPLIT_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0026,R02ZF_SARF000488__Q095__R0025,69.53125,100.0,100.0,86.0,0.6953125,0.8085029069767442,0.5969949020660048,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0028,R02ZF_SARF000488__Q095__R0019,213.59375,246.0,246.0,505.0,0.8682672764227642,0.4229579207920792,0.39745304413560506,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0029,R02ZF_SARF000488__Q095__R0016,512.1875,521.0,521.0,1311.0,0.9830854126679462,0.39068459191456906,0.3880759577591514,True,False,True,True,True,True,1,2,MERGE_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0031,R02ZF_SARF000488__Q095__R0021,107.46875,112.0,112.0,209.0,0.9595424107142857,0.5142045454545454,0.503292843553344,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0035,R02ZF_SARF000488__Q095__R0016,192.78125,195.0,195.0,1311.0,0.9886217948717949,0.14704900839054158,0.14680056159722057,True,False,True,False,True,False,1,2,MERGE_LIKE,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0037,R02ZF_SARF000488__Q095__R0030,21.28125,128.0,128.0,50.0,0.166259765625,0.425625,0.1357926221335992,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0038,R02ZF_SARF000488__Q095__R0034,19.4375,56.0,56.0,36.0,0.3470982142857143,0.5399305555555556,0.2678725236864772,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0043,R02ZF_SARF000488__Q095__R0029,12.0,12.0,12.0,163.0,1.0,0.0736196319018405,0.0736196319018405,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0044,R02ZF_SARF000488__Q095__R0028,11.8125,14.0,14.0,115.0,0.84375,0.10271739130434783,0.1008,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,487,488,R02ZF_SARF000487,R02ZF_SARF000488,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0140163898468018,0.08938801288604736,R02ZF_SARF000487__Q095__R0047,R02ZF_SARF000488__Q095__R0027,14.0,14.0,14.0,434.0,1.0,0.03225806451612903,0.03225806451612903,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,488,489,R02ZF_SARF000488,R02ZF_SARF000489,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0227608680725098,0.02977471426129341,R02ZF_SARF000488__Q095__R0001,R02ZF_SARF000489__Q095__R0001,735.498046875,759.0,759.0,848.0,0.969035634881423,0.867332602446934,0.8439430849669102,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,488,489,R02ZF_SARF000488,R02ZF_SARF000489,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0227608680725098,0.02977471426129341,R02ZF_SARF000488__Q095__R0002,R02ZF_SARF000489__Q095__R0002,857.0625,861.0,861.0,1050.0,0.9954268292682927,0.81625,0.813200498132005,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,488,489,R02ZF_SARF000488,R02ZF_SARF000489,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0227608680725098,0.02977471426129341,R02ZF_SARF000488__Q095__R0003,R02ZF_SARF000489__Q095__R0003,860.27734375,874.0,874.0,1005.0,0.9842990203089245,0.8559973569651741,0.8444666843051769,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
CURRENT_PARTIAL_P0,R02ZF,488,489,R02ZF_SARF000488,R02ZF_SARF000489,FROZEN_PARTIAL_P0_AVAILABLE,M1,3.0227608680725098,0.02977471426129341,R02ZF_SARF000488__Q095__R0004,R02ZF_SARF000489__Q095__R0007,904.30859375,928.0,928.0,1021.0,0.9744704674030172,0.8857087108227228,0.8656226980904199,True,False,True,True,True,True,1,1,ONE_TO_ONE_LIKE_OR_NONOPTIONAL,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
