compatibility_profile_id,segment_id,run_id,track_id,explanation_component_id,lifecycle_compatibility,corridor_compatibility,p0_continuity_compatibility,topology_state,evidence_conflict_preserved,weighted_score_used,pruning_performed,manual_reference_used
TERGCP_24395DDDDAB506919E6B,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_03A50C542DA751E74203,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_A1EFFCB682BF4320DC09,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_FC394CC2FA1B1D418E0E,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_90A546807A09A38AB43F,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_FD769127CF3EE0B16881,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_DFB5F012811F5DCD341D,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_BB4E601E70EFEBCB4121,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_0A990C47E5C7EB5C4701,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_D3633EC77115ED3D11D4,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_4C2EE12232C728E50BBA,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_DC275C3C47F9B5C1975B,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_B8ECCC1C3D0899E7653B,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_58D008CAC84917861BE8,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_DBB1431F25668B8EFA5D,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_88DF9768F491E0343C9B,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_28C17D0D0ED14E8D3E30,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_24612ACC1911C2B38728,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D5F60FEB2E3DAAA84843,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_6561106AC3C3AA06781D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_5F4A39F63E5610A06575,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_7425CB65DD2330313857,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_BBE267248365C23F9422,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_0F45D3D00D19DC423296,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_294253720E0028DFA39A,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_20FBBB25CADFFD613FCA,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_66F6F5E9CB6DB2B4C581,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_6052F7503C2F7A93630F,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_ADC7EB1D6E91B79FE014,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_30CA3EF19EB2176ECA0E,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_10415EC95B7DE0B481A4,TERGS_E766DA8C46F860D1BA2F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_4DC60D8F96B2BC5CC960,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_FB96D8439D8B4251E1AE,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_0A159E8C8DB045738E84,LIFECYCLE_COMPLETE,CORRIDOR_COMPLETE,P0_CONTINUITY_COMPLETE,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_4BAED82F36BA2461631E,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_E1A641DDBFB04BA01A4D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_C2CD83A1B95F6986817F,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_9EDB6B828F901CAF34F8,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_24735E478B61F70998C1,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_BE4E3C340CDD56AC9621,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_35EBAA63D271C6AA10CF,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_017625CC59ACAA970B02,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_0D9E20D8FFAC5482B281,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_B35B9856F77E7D173C77,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_865E5A0DEB1D32BC92FE,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_9ED3574D2FEE13BBA886,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_E296772B7B27BBC2495D,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_1EC3C047518D5CD9DA37,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_773E1A73B76279A9613B,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_C92AD8272D734C928EE3,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_39785B25EB0445C7C9E5,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_5D109592B3D72F6D3B37,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_017A8F83951CCE569352,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_A4BB4E0DF00C9742307C,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_2256AECB88373ABE4657,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_4CC7E4F495DF3F446F9D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_FC0965F419B8CD090E3D,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_D3984C49CB58EC63C124,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_294CEAEB146B354BC4A5,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_E6851AF6B67BA523E3C2,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_5C35D2EBC54D327C919B,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_A71C73A10FE6CBE145BB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_D921F6B6AE5C6F3F2CFA,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_F508EDF4D5C54E804BF8,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_82A40403C3295F66E400,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_39E736A8DAC20462D035,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_E8DC3BFBDE1962527F49,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_D23AC8E31BF9C24FD5E2,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_4B23688FC9E4A19258F6,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_E9EF61A3C5F484C2C985,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_582CA9E8D016E7850D51,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_723009F736BF35DD49F9,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_3D758D0C6B6BC36CFD67,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_9173AD4AC55E3EE55463,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_137F3E151525606332FF,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_9898E9DCE12C396EA892,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_F14CDDDDFCE4B8B65B0B,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_A5C5734BDEA5B86945B5,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_09F94A741F74E5172790,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_33EC7752D81F7D136BB1,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_2BA1149440EA6B9B635F,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_F72BFDC347884A3F1F25,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_34522AC68FBDBC125C29,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_329BC8154F4BEEB1A9FC,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_8146707982D55D5E63DE,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_F856DD83DF433A93AE3B,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_ED1113F51465B150CFF4,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_C07C3728430D0237C2AE,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_60DF6EB3AC1CC7FCC451,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_EB8940F8F645709413A5,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_5E06547B4F270692B853,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_EB65224DA9E5230E7AA8,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_2C1E46D6D2E546E2B1AE,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_676172FD29E0B4FC7445,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_062A8BA24DDF6AD823C2,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_888E89C6093AA0843EBF,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_F04EF66C33796F70DADC,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_29C29FBBE75F6D062CBC,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_CE81C28FC2776CF12F12,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_9C2D6F38C488B4E70F97,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_F1E7016690E45AD19811,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_7EC2E4C9312ED2C0ADF1,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_99C60C04EA5CF8B9D3F8,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_7E61D5CF38A63619A6AE,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_F4EEE454C94CB40903A2,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_028E31982CCDFCF9070C,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_39CB1D89380BC176880B,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_F2609912B438BCA10DA7,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_6ADB20CFBFA686D3F83D,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_8CAF34DB012CF327566E,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_122D85AC4447B9E8AA22,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_F5B45D797535036F3086,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_B1F9EF2194B3B9B6F04E,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_0BAF931A3E4E20428659,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_E081C3FF993AE24DE46C,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_3B732C48E72DDC71CE10,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_E3578FBD1B345AB7FF06,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_3620DDC473D60E601DA1,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_D829785791347DBE0F1D,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_835944CC2098108F43BA,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_B6018144FAE1C48A2172,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_E9E310AC38A68861818E,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_BBAF7AD55D904785C636,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_D2E6251057599B379EDB,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_D7C02920FEECFA0C62E7,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_FAA49CFC12D500AD9C1E,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_1A57DD0E5D218CF39721,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_BEE0EFAE3A41EC66AC24,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_95584304CBEC808CC574,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_D1CAB51D6E69A9B5E744,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_3C2AF3A499E5A135607D,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_B4F6949B5E78176A423E,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_80FCFABBA7BD93F5DD07,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_BAD6282C4DAA62B5F161,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_F4CBCF3059617D74567E,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_2E2C46C99A1D9AC541C0,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_05C58457B6F88AF902AA,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_C31DDC2FA90977A4722F,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_DDD6B97909276AAD460E,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_110691BBC3BFC711DC1C,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_206B736EDA7FF53777C1,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_17060FCDA16E197E1BC4,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_3931DCDA6C6DBF606C90,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_E29384A9CF219039D940,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_DF39C559CE19A0BE3BBD,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_7A626A38DC2A8455A067,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_BFB993EE9BAB71380170,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_E1B76E7FB92B9CF5E221,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_205EAE1518E2D6D3CC19,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_45E79E4C5A23A104649D,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_1C8C5F8AA8CCB636D627,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_66824F0252F2CF016725,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_F3C35AB2286E74B43736,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_7CC4AC0BDCB1EE569667,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,MULTI_TOPOLOGY_OR_DEFORMATION,False,False,False,False
TERGCP_03B9372667C36CF33D53,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_46D32BAF89CD79C3DAC6,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_PARTIAL,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
TERGCP_42D9EDFB0131FB9E7787,TERGS_78A1EE0BE1319B401D51,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,TERGXC_7B6E7CCF0D5BB797F595,LIFECYCLE_PARTIAL,CORRIDOR_PARTIAL,P0_CONTINUITY_UNAVAILABLE,PERSISTENCE_OR_SINGLE_RESPONSE,False,False,False,False
