explanation_component_id,segment_id,run_id,track_id,segment_start_sar_frame,segment_end_sar_frame,segment_frame_count,component_start_sar_frame,component_end_sar_frame,component_frame_count,component_node_count,component_supported_edge_count,component_transition_count,component_frame_coverage_fraction,contains_split_like,contains_merge_like,contains_deformation,contains_boundary_censoring,unique_path_claimed,identity_claimed,manual_reference_used
TERGXC_152BFBDB7314C2A6C122,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,486,494,9,9,8,8,0.6428571428571429,False,False,True,False,False,False,False
TERGXC_7AA3DF53CDFE1F202539,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,487,488,2,2,1,1,0.14285714285714285,False,False,True,False,False,False,False
TERGXC_8589E35BE848E55FAFB2,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,488,488,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_1A03513A83F22706A22B,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,490,490,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_53F62AC025400386D66F,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,490,490,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_3EFFC8C76E476617014B,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,490,494,5,5,4,4,0.35714285714285715,False,False,True,False,False,False,False
TERGXC_9F868D2C0E5B4BA47BB0,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,490,493,4,4,3,3,0.2857142857142857,False,False,True,False,False,False,False
TERGXC_30F5EF1F79259B9EB8D7,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,490,491,2,2,1,1,0.14285714285714285,False,False,True,False,False,False,False
TERGXC_B45F87BECCD816CBB7BD,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,491,491,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_9E9A6AF7F261E6973137,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,492,494,3,3,2,2,0.21428571428571427,False,False,True,False,False,False,False
TERGXC_42819DE0D4D7DA645CFA,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,492,492,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_15D515F947F9DC8881A0,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,492,492,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_728A60CE51543689D665,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,493,493,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_745D83CE0CF820D74FE0,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,493,493,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_081194039165AF5644CB,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,493,494,2,2,1,1,0.14285714285714285,False,False,True,False,False,False,False
TERGXC_49A307AEF09D510295BA,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,481,494,14,494,494,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_8C0A562C1B3E91BDCF12,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,481,494,14,14,13,13,1.0,False,False,True,False,False,False,False
TERGXC_6C54AA5E9041C28E6A2F,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,481,485,5,5,4,4,0.35714285714285715,False,False,True,False,False,False,False
TERGXC_133EF666FD2DF9E3ED0A,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,481,481,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_0ADE8C479CE179894AF6,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,483,483,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_96A469B2B1DECC2C11D1,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,484,484,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_7272E02E062FD32F20BD,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,484,484,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_235CA9A08C41E000D2E3,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,484,484,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_6BDEF017E8806B84F08C,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,485,494,10,16,15,9,0.7142857142857143,True,True,True,False,False,False,False
TERGXC_0A9DA2F7D255855C049C,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,485,485,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_7036C43452B8B5B4CD93,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,486,494,9,9,8,8,0.6428571428571429,False,False,True,False,False,False,False
TERGXC_12C84F3DA241F6FEE21C,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,487,487,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_F2D4084E3CF7131C5E57,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,487,487,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_4E80205E9A8DAC6DCE0A,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,487,487,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_6104A17B90959FE56F8D,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,487,487,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_DE0CF4347DBE2AAFC54B,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,488,494,7,7,6,6,0.5,False,False,True,False,False,False,False
TERGXC_4998B6F953022CF06C38,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,488,488,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_956D9AC2B2FA40A6D187,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,488,489,2,2,1,1,0.14285714285714285,False,True,True,False,False,False,False
TERGXC_062FA29F61D7FA444983,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,489,489,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_77BD3A1BFF103B425842,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,490,494,5,5,4,4,0.35714285714285715,True,True,True,False,False,False,False
TERGXC_648E12FBA2955D6BA391,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,490,490,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_6C65B410C70815E40FC8,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,490,494,5,5,4,4,0.35714285714285715,False,False,True,False,False,False,False
TERGXC_CC30C9FC76714D907CAE,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,491,491,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_FEBE1BC96F1F98991148,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,491,491,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_2ACED891D411642B8EC9,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,491,491,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_6D186A6B44A78EB2B2F2,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,492,492,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_8F9FB1C1AA145DF698BE,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,492,492,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_A7FB4836AD9854D3F04B,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,493,493,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_FE16AE81550F4A68ED6C,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,493,494,2,2,1,1,0.14285714285714285,False,False,True,False,False,False,False
TERGXC_7C62AF1161E3CCB04FF6,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,493,494,2,2,1,1,0.14285714285714285,False,False,True,False,False,False,False
TERGXC_97C6750F36D6CCD965A9,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,493,493,1,1,0,0,0.07142857142857142,False,False,False,False,False,False,False
TERGXC_DD309B2243B0C25EE202,TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,481,494,14,493,494,2,2,1,1,0.14285714285714285,False,False,True,False,False,False,False
TERGXC_513528AD58868C6C552D,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,487,489,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_9D682C5E08281393D7E1,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_5BC017C5F8FE86B67F80,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,487,494,8,18,18,7,1.0,True,True,True,False,False,False,False
TERGXC_701E7AAD57D25ECA7E5D,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_1D3FA43FAEDDC2663E34,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,487,489,3,4,3,2,0.375,True,False,True,False,False,False,False
TERGXC_1D164DC68D25A00BF355,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_5BF362AE0102104256BD,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_C417D634D42D171311BB,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,488,488,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_706A114AE8F311312DD1,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,488,488,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_B6859D74EED1AF678002,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,490,494,5,8,7,4,0.625,True,True,True,False,False,False,False
TERGXC_D6AA6D3732DAB510C37D,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,490,490,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_44B5187F7ED8BAC3241B,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,490,494,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_343ACAF341347B00C366,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,490,490,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_19D0D7B16AE4BD06F1DD,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,490,491,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_ADE5BF76C59186F7F7F3,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,491,494,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_14BAEC90B10F7D0AD425,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,491,491,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_A110C568B029AFE3BA29,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,492,494,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_88FA45CB0DE39B974C78,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,492,493,2,2,1,1,0.25,False,False,False,False,False,False,False
TERGXC_2A80E8EF927EBBD94095,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,492,492,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_E046A7BE130729B6CB1A,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,492,492,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_00394012A6BF8E4618F5,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,493,493,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_00EB4596ECC48A67462B,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,493,494,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_55CDD4491596FAAF3E44,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,487,494,8,494,494,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_495C558A140C113E4D80,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,494,8,21,21,7,1.0,True,True,True,False,False,False,False
TERGXC_B791E3ACFFFC038BB147,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_CD875AC46AA22C537C43,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_A0177FECE8DC78E688C1,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,488,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_37987D98E3A34DA889B3,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,488,2,2,1,1,0.25,True,False,True,False,False,False,False
TERGXC_5E31DC284F0CE811BFC5,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_221BB0C524F874D11B33,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,488,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_7F591FB31E85AB9D2D6A,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_7880344E4A1B94B08F17,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,488,488,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_8D2D6F7E94513589A693,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,490,490,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_5258DC42ED61360DF47C,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,490,490,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_75983B9C12365B798FD3,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,490,494,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_ADA67F74343D87DBBAC1,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,490,493,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_C1D71FD23BDCA97CECB8,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,490,491,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_1DC89E787F490ECDF716,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,491,491,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_261B54B73B573CC6AFA0,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,492,494,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_92B9D0529242913D4BC2,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,492,492,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_C858ECF1178AE1100624,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,492,492,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_205E52E4059BE76ABCBC,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,493,493,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_F56B3AE57D12CA833F1E,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,493,493,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_95CBB909323DCAC383C2,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,493,494,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_0837BE6C7E042F12766A,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,487,494,8,494,494,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_106F3C15F262ACE58706,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_739AA8AAB6D2354B4A0B,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,487,494,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_4D3A0D0FB55AB1B8EBD2,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,487,487,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_BC588E629684700B0749,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,487,494,8,14,13,7,1.0,True,True,True,False,False,False,False
TERGXC_59DC041A9935843F7097,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,487,487,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_68B6D139D4180F6FBD4F,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,487,487,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_043D6166639DD0A1CD51,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,487,487,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_CC3168C913B7B8D0BFA0,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,488,494,7,7,6,6,0.875,False,False,True,False,False,False,False
TERGXC_3C3BA4720CC4527FAAE4,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,488,488,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_D95DB3782357DBC81C6E,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,488,489,2,2,1,1,0.25,False,True,True,False,False,False,False
TERGXC_A7B6EFBFA956CE5EAED7,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,489,489,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_F55BF14FBD2031A2245E,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,490,494,5,5,4,4,0.625,True,True,True,False,False,False,False
TERGXC_4D437CE1CD421E87E017,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,490,490,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_994EB1333CEDE7070FCF,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,490,494,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_7F9E07E13447C1B1F482,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,491,491,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_2930B96CB530277A4059,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,491,491,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_4980DBBC02BD2D122796,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,491,491,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_FC2EAAE2DF2BAFC4978B,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,492,492,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_E2D3F9EBAAEE33E92F85,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,492,492,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_8E30496C21648D7CC0A8,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,493,493,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_7377672F42820453533D,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,493,494,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_FE9DF6C1FED9C8690045,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,493,494,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_12CE98779E9DB8AEB9C5,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,493,493,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_5DB3BFAE1535CCD58C0F,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,487,494,8,493,494,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_7B559804065C3CF1B454,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,487,494,8,487,489,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_3AC437ED8480BADD4345,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,487,494,8,487,489,3,4,3,2,0.375,False,True,True,False,False,False,False
TERGXC_95A063789642E88F826D,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,487,494,8,487,487,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_EBD665DE41F69F2BF41B,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,487,494,8,487,487,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_2CD0411E493C1664A290,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,487,494,8,488,488,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_1CF6B4B1D4A77C5D25C5,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,487,494,8,489,489,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_8946B902EB1F23897B5B,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,488,494,7,7,6,6,0.875,False,False,True,False,False,False,False
TERGXC_BB55909AAD0FCBA099FB,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,488,494,7,10,9,6,0.875,False,True,True,False,False,False,False
TERGXC_56F187DDC9D5AF83E30A,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,488,488,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_1C5CB253B1E51E2417AA,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,489,489,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_C944BB8664465A8C209D,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,490,494,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_22F9CB07DE5A2C09ECEE,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,491,493,3,3,2,2,0.375,False,True,False,False,False,False,False
TERGXC_AEB0EDEA056887133941,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,491,491,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_EA90193D4D4C6472B17F,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,493,493,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_FFF2B612F64664118904,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,493,494,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_A8A801060062073B1539,TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,487,494,8,493,494,2,2,1,1,0.25,False,False,True,False,False,False,False
