explanation_component_id,segment_id,run_id,track_id,frame_index,region_id,track_node_id,theta_mid_deg,manual_reference_used
TERGXC_96ABDD5E2F37D9E91F3D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,62,R01ZF_SARF000062__Q095__R0039,TERGN_8FB4D1A2733304AD1D35,-5.365523099899292,False
TERGXC_96ABDD5E2F37D9E91F3D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,63,R01ZF_SARF000063__Q095__R0029,TERGN_4BFF814A3AB064658358,-5.353065729141235,False
TERGXC_96ABDD5E2F37D9E91F3D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,64,R01ZF_SARF000064__Q095__R0032,TERGN_DD65839A71899227DE29,-4.568154811859131,False
TERGXC_96ABDD5E2F37D9E91F3D,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,65,R01ZF_SARF000065__Q095__R0048,TERGN_95659274EADD84233B71,-4.150095224380493,False
TERGXC_5EBF04622D161EC04BD8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,58,R01ZF_SARF000058__Q095__R0046,TERGN_9AE0A5D4AEFDE2A47612,-2.536488175392151,False
TERGXC_5EBF04622D161EC04BD8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,59,R01ZF_SARF000059__Q095__R0025,TERGN_3F556DBFB73876F081DD,-2.5739270448684692,False
TERGXC_5EBF04622D161EC04BD8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,60,R01ZF_SARF000060__Q095__R0032,TERGN_F98C1BC25A5516845D11,-2.1671836972236633,False
TERGXC_5EBF04622D161EC04BD8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,61,R01ZF_SARF000061__Q095__R0049,TERGN_59C56C351FDCCA4C2011,-2.0076130628585815,False
TERGXC_5EBF04622D161EC04BD8,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,62,R01ZF_SARF000062__Q095__R0053,TERGN_C148022C196007304C17,-1.746421217918396,False
TERGXC_1D6BE41C44420F3E1690,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,59,R01ZF_SARF000059__Q095__R0049,TERGN_5B2C8B6C644C8453A6D5,1.8080189824104311,False
TERGXC_1D6BE41C44420F3E1690,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,60,R01ZF_SARF000060__Q095__R0042,TERGN_D7643698E909327B6F84,5.901896238327026,False
TERGXC_1D6BE41C44420F3E1690,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,61,R01ZF_SARF000061__Q095__R0043,TERGN_7618330AE66293EDC3E8,7.318282127380371,False
TERGXC_1D6BE41C44420F3E1690,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,62,R01ZF_SARF000062__Q095__R0049,TERGN_C3F0F2FAAF8CD9986109,7.708997488021851,False
TERGXC_335D7F5024AD9FBC837E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,60,R01ZF_SARF000060__Q095__R0046,TERGN_5D3BE9F0427417A5DD60,-6.804748296737671,False
TERGXC_335D7F5024AD9FBC837E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,61,R01ZF_SARF000061__Q095__R0040,TERGN_DB6FC68562BB412182C7,-6.608688592910767,False
TERGXC_335D7F5024AD9FBC837E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,62,R01ZF_SARF000062__Q095__R0038,TERGN_1A8C1A6A80D2550CB302,-6.46594500541687,False
TERGXC_335D7F5024AD9FBC837E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,63,R01ZF_SARF000063__Q095__R0033,TERGN_471BE74C496CB3172D94,-6.1965491771698,False
TERGXC_335D7F5024AD9FBC837E,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,64,R01ZF_SARF000064__Q095__R0041,TERGN_003171F476EA9C875612,-5.709085941314697,False
TERGXC_DB2D1C6C3D93FB1C7B79,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,61,R01ZF_SARF000061__Q095__R0042,TERGN_73717E2971D13C6BA46D,-0.14948636293411255,False
TERGXC_DB2D1C6C3D93FB1C7B79,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,62,R01ZF_SARF000062__Q095__R0032,TERGN_7514C63760BFF608DFBD,-0.2298167943954469,False
TERGXC_DB2D1C6C3D93FB1C7B79,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,63,R01ZF_SARF000063__Q095__R0044,TERGN_DE853EE716AD609C5A2D,0.41779828071594227,False
TERGXC_DB2D1C6C3D93FB1C7B79,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,64,R01ZF_SARF000064__Q095__R0051,TERGN_A165BC800395869DE84E,0.4007822200655937,False
TERGXC_DB2D1C6C3D93FB1C7B79,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,65,R01ZF_SARF000065__Q095__R0051,TERGN_1084CFE429ED206B639C,0.10631531476974487,False
TERGXC_DB2D1C6C3D93FB1C7B79,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,66,R01ZF_SARF000066__Q095__R0048,TERGN_C219D8A8BF5970AF4047,0.08460348844528198,False
TERGXC_A1B671740E24DE0743D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,63,R01ZF_SARF000063__Q095__R0052,TERGN_7BA71139A480B3BFD1E3,9.404478549957274,False
TERGXC_A1B671740E24DE0743D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,64,R01ZF_SARF000064__Q095__R0048,TERGN_76BF01245E9C99DDE0E8,9.6118483543396,False
TERGXC_A1B671740E24DE0743D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,65,R01ZF_SARF000065__Q095__R0049,TERGN_12AFF1C1E47772B125CF,10.415637969970703,False
TERGXC_A1B671740E24DE0743D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,66,R01ZF_SARF000066__Q095__R0045,TERGN_B947F912538AD7069D0F,10.822134017944336,False
TERGXC_A1B671740E24DE0743D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,67,R01ZF_SARF000067__Q095__R0043,TERGN_E97B60EE6095C404A17E,10.898790836334229,False
TERGXC_A1B671740E24DE0743D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,68,R01ZF_SARF000068__Q095__R0045,TERGN_6548650F72F918EEE586,11.116456508636475,False
TERGXC_A1B671740E24DE0743D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,69,R01ZF_SARF000069__Q095__R0039,TERGN_BCFEC13E2EF1F452C404,11.696237087249756,False
TERGXC_2C672F1CD55A7155074A,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,63,R01ZF_SARF000063__Q095__R0055,TERGN_EB51DC8F796A967EEBBD,0.3389718830585479,False
TERGXC_BF27E50F4C464982D3BB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,63,R01ZF_SARF000063__Q095__R0056,TERGN_D923329DBAA3A7C8A629,-1.2305842638015747,False
TERGXC_01846347179B728ED27F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,64,R01ZF_SARF000064__Q095__R0037,TERGN_EF8C2E47C2E1F3FAF3F8,9.759836912155151,False
TERGXC_01846347179B728ED27F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,65,R01ZF_SARF000065__Q095__R0039,TERGN_286A17606EBDF5C2DEEC,10.197592735290527,False
TERGXC_01846347179B728ED27F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,66,R01ZF_SARF000066__Q095__R0043,TERGN_C92104A3B6736286F338,10.78371810913086,False
TERGXC_01846347179B728ED27F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,67,R01ZF_SARF000067__Q095__R0046,TERGN_CA837FC19678A093651F,11.921957015991211,False
TERGXC_01846347179B728ED27F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,68,R01ZF_SARF000068__Q095__R0041,TERGN_A3A0FA78F8570E04F180,12.516273021697998,False
TERGXC_01846347179B728ED27F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,69,R01ZF_SARF000069__Q095__R0055,TERGN_AA9B46FE3B8DE05AB5C1,13.122129917144775,False
TERGXC_01846347179B728ED27F,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,70,R01ZF_SARF000070__Q095__R0049,TERGN_E0BDD700F6321E3A2192,13.568783283233643,False
TERGXC_DB982D990DFD5FEB3FA6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,65,R01ZF_SARF000065__Q095__R0056,TERGN_566E4E27760075EA6D2F,0.15315272659063334,False
TERGXC_2AB766D61D2AD2B245BD,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,67,R01ZF_SARF000067__Q095__R0051,TERGN_4FE926CE3EFB3A0A878C,0.8830263912677765,False
TERGXC_66590436005D3BA2C6D9,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,67,R01ZF_SARF000067__Q095__R0057,TERGN_292DAD77D0844001DA1D,0.7656279429793358,False
TERGXC_5A29D905DEC0DEAF3DA5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,67,R01ZF_SARF000067__Q095__R0058,TERGN_FAFBFA6C71FAB6A86093,-0.21812125667929652,False
TERGXC_3A816146896A31B9D2F5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,68,R01ZF_SARF000068__Q095__R0048,TERGN_D5BECE8205CFAAAC85D9,-0.23944260179996493,False
TERGXC_3A816146896A31B9D2F5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,69,R01ZF_SARF000069__Q095__R0038,TERGN_4FC57D1A9CDC488C50E9,-0.08336859941482544,False
TERGXC_FECF005DB9677746D769,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,69,R01ZF_SARF000069__Q095__R0021,TERGN_108DB9D12B5E097D0886,-5.04496444016695,False
TERGXC_8FBC107FE67BC9FFF0D5,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,69,R01ZF_SARF000069__Q095__R0049,TERGN_9B9DE95B265D924374D5,-0.14978623390197754,False
TERGXC_538F4327DFDD1DE0DDE6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,69,R01ZF_SARF000069__Q095__R0051,TERGN_7988D2318A8415BFB782,16.549527645111084,False
TERGXC_C3999DE016CEBFD40E9B,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,69,R01ZF_SARF000069__Q095__R0060,TERGN_E60634225E5C76AB5C84,3.11359441280365,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,71,R01ZF_SARF000071__Q095__R0012,TERGN_F2F06B8AFDD04B22F4B8,22.193079948425293,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,72,R01ZF_SARF000072__Q095__R0014,TERGN_4BF6DD7715FD3F8951D5,22.84597110748291,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,73,R01ZF_SARF000073__Q095__R0014,TERGN_22B9AFD9A1021DC92341,23.320082664489746,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,74,R01ZF_SARF000074__Q095__R0010,TERGN_30019C51B78796272C71,24.18669033050537,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,75,R01ZF_SARF000075__Q095__R0017,TERGN_AB5C9A0F6325E1A90F6F,24.614699363708496,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,76,R01ZF_SARF000076__Q095__R0013,TERGN_9C3223AEA6BC753D74EB,25.30681610107422,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,77,R01ZF_SARF000077__Q095__R0022,TERGN_A49E35077F074FFFDAA9,25.976895332336426,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,78,R01ZF_SARF000078__Q095__R0021,TERGN_AFA165ADDEBBD5672E3D,26.547228813171387,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,79,R01ZF_SARF000079__Q095__R0016,TERGN_CEBABA0C84DBBCA16AEF,27.083864212036133,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,80,R01ZF_SARF000080__Q095__R0011,TERGN_96673D51ABC01C350A9A,27.644173622131348,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,81,R01ZF_SARF000081__Q095__R0008,TERGN_06AFE820013C2A5E4224,28.237627029418945,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,82,R01ZF_SARF000082__Q095__R0010,TERGN_763D737CE426DC79428E,28.55538558959961,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,83,R01ZF_SARF000083__Q095__R0011,TERGN_DF504E64464187A2D2AB,29.19665241241455,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,84,R01ZF_SARF000084__Q095__R0011,TERGN_496148FADDD9F11FD544,29.594242095947266,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,85,R01ZF_SARF000085__Q095__R0014,TERGN_EFE7604D71F49BFD78F5,30.260144233703613,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,86,R01ZF_SARF000086__Q095__R0014,TERGN_E0ACCA03388589E69367,30.87727642059326,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,87,R01ZF_SARF000087__Q095__R0015,TERGN_3301E833413235EC68E9,31.561059951782227,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,88,R01ZF_SARF000088__Q095__R0018,TERGN_3927A32CB11935AA19A4,32.02970027923584,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,89,R01ZF_SARF000089__Q095__R0017,TERGN_10D2952315369E136221,32.818779945373535,False
TERGXC_38A5021BCBA76CC9C916,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,90,R01ZF_SARF000090__Q095__R0021,TERGN_FF613BE6657FF6FC66F8,33.47917175292969,False
TERGXC_9F3EEAA9D74833F4C640,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,71,R01ZF_SARF000071__Q095__R0020,TERGN_8203C4CCC155BEBBA075,30.23116397857666,False
TERGXC_B7BE0B08F286B8EB86CC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,72,R01ZF_SARF000072__Q095__R0039,TERGN_CDB082366667E1AC585E,16.59367561340332,False
TERGXC_B7BE0B08F286B8EB86CC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,73,R01ZF_SARF000073__Q095__R0041,TERGN_1EE380CA6D3B8A1F63D7,17.467566967010498,False
TERGXC_B7BE0B08F286B8EB86CC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,74,R01ZF_SARF000074__Q095__R0038,TERGN_FF456F58A1047C732369,18.21767520904541,False
TERGXC_B7BE0B08F286B8EB86CC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,75,R01ZF_SARF000075__Q095__R0039,TERGN_60039F065DCBE0FE4245,19.481229782104492,False
TERGXC_B7BE0B08F286B8EB86CC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,76,R01ZF_SARF000076__Q095__R0047,TERGN_89CCDDCF0C98E1A923F1,19.687626838684086,False
TERGXC_B7BE0B08F286B8EB86CC,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,77,R01ZF_SARF000077__Q095__R0047,TERGN_4DFD38A1A15DA82E17F5,20.748733520507812,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,73,R01ZF_SARF000073__Q095__R0011,TERGN_967D402D77BFEFB652E3,30.844226837158203,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,74,R01ZF_SARF000074__Q095__R0017,TERGN_66457A6E0029271D68DC,29.447813987731934,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,75,R01ZF_SARF000075__Q095__R0015,TERGN_4C9CE6E3F69B48CACCD3,29.615251541137695,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,76,R01ZF_SARF000076__Q095__R0018,TERGN_201AE6A5BC8A3FE641A2,26.318839073181152,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,77,R01ZF_SARF000077__Q095__R0011,TERGN_971F7E072ABE07087C77,30.109644889831547,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,78,R01ZF_SARF000078__Q095__R0014,TERGN_CC3C9C321C92408053CC,26.873085021972656,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,79,R01ZF_SARF000079__Q095__R0014,TERGN_B93C0B32A2CECB672432,26.87235164642334,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,80,R01ZF_SARF000080__Q095__R0022,TERGN_140C15DC6140AB2222CF,27.197296142578125,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,81,R01ZF_SARF000081__Q095__R0027,TERGN_6421F0D130D482BDF905,30.611409187316895,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,81,R01ZF_SARF000081__Q095__R0051,TERGN_BD28C14AAE37CD149611,23.41167163848877,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,82,R01ZF_SARF000082__Q095__R0033,TERGN_07B66C4DEAC61C90C42A,24.226280212402344,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,82,R01ZF_SARF000082__Q095__R0039,TERGN_A7D6C8864E999D2FB13F,30.32760715484619,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,82,R01ZF_SARF000082__Q095__R0050,TERGN_DAF259537AA6DB2D9F47,27.731840133666992,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,83,R01ZF_SARF000083__Q095__R0027,TERGN_41A906453EE021385790,24.666367530822754,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,83,R01ZF_SARF000083__Q095__R0043,TERGN_754331958D602FAF5999,28.089360237121582,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,83,R01ZF_SARF000083__Q095__R0045,TERGN_1DFF83F1B3E8893DF558,30.557857513427734,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,84,R01ZF_SARF000084__Q095__R0017,TERGN_95DCB18514F2AC8D3674,27.550292015075684,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,85,R01ZF_SARF000085__Q095__R0044,TERGN_7A9707E3A17D2C52F81A,31.011947631835938,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,86,R01ZF_SARF000086__Q095__R0016,TERGN_7E663E15D78B7774762A,36.86683654785156,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,86,R01ZF_SARF000086__Q095__R0047,TERGN_DD4EB24F53E88B894012,25.13362693786621,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,86,R01ZF_SARF000086__Q095__R0051,TERGN_FA2EA81F24A05D7BF357,33.70957565307617,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,86,R01ZF_SARF000086__Q095__R0054,TERGN_06D363619CD247C5F6FD,31.248750686645508,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,87,R01ZF_SARF000087__Q095__R0021,TERGN_9612D315D52557DB7029,37.97971153259277,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,87,R01ZF_SARF000087__Q095__R0033,TERGN_7E4D211DC4C4C18D737B,25.95321750640869,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,87,R01ZF_SARF000087__Q095__R0044,TERGN_3D36A008AAA8E0F2A030,33.442562103271484,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,87,R01ZF_SARF000087__Q095__R0047,TERGN_ED9287F77AB95C688469,31.875385284423828,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,88,R01ZF_SARF000088__Q095__R0019,TERGN_00A6CEDD05921472B5BA,38.00695610046387,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,88,R01ZF_SARF000088__Q095__R0029,TERGN_FFCB308B18430DB5B81F,27.810194969177246,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,88,R01ZF_SARF000088__Q095__R0041,TERGN_8D4E9B3204815BB4F578,32.25485706329346,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,89,R01ZF_SARF000089__Q095__R0020,TERGN_37FC8A527F69EC6A8BBC,32.706685066223145,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,90,R01ZF_SARF000090__Q095__R0022,TERGN_61CCCA33F4DA08B8E3C1,37.087677001953125,False
TERGXC_0373EB1506AF61845CBF,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,90,R01ZF_SARF000090__Q095__R0024,TERGN_CC32472B72FF814C0C6A,29.34319019317627,False
TERGXC_6B039D119410DE740DFB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,73,R01ZF_SARF000073__Q095__R0026,TERGN_3F55902C26F9C6FA19B7,23.45321273803711,False
TERGXC_6B039D119410DE740DFB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,74,R01ZF_SARF000074__Q095__R0024,TERGN_C8C3110F5B2725AEEA56,23.687103271484375,False
TERGXC_6B039D119410DE740DFB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,75,R01ZF_SARF000075__Q095__R0024,TERGN_DFBD3B88FC33D5FAB782,24.33222007751465,False
