sar_event_id,segment_id,run_id,explanation_component_id,track_id,event_type,support_start_sar_frame,support_end_sar_frame,event_uncertainty_state,observable_evidence,event_is_person_event,event_is_hard_label,manual_reference_used
TERGSE_9652567254332193E016,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_AE2649555B0A7CEFCAC4,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,12,12,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_08CAEE9E49418B743325,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_AE2649555B0A7CEFCAC4,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,12,12,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_405247126E935E85180B,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_574CBE5578E855E70637,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,12,15,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_1D5555E77B3AF94DD03A,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_574CBE5578E855E70637,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,12,12,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_BE1EB31365C34643836E,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_574CBE5578E855E70637,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,12,14,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_86E478A7F514A1058A76,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_E5C646D4F3B41C68464E,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,12,15,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_83DA23C1AC3437A75FFB,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_E5C646D4F3B41C68464E,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,12,12,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_71707DA053950BFD9983,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_E5C646D4F3B41C68464E,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,13,15,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_E470A23DAE5ABCD08271,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_86CBFE070F35BC240C1A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,12,15,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_DB9EBF7F3AAFC37CA132,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_86CBFE070F35BC240C1A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,12,12,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_C117BD7FFBA03C2D2440,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_86CBFE070F35BC240C1A,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,13,15,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_8571E3C7658E583EA11A,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_6436C93C322FC3E5EE76,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,14,14,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_DFAC7BD8E2CB7771851C,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_6436C93C322FC3E5EE76,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,14,14,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_5962488DAA14995D66F6,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_6436C93C322FC3E5EE76,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,14,14,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_166E1DDA13ACDDB0E004,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_083440C54916365A354A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,14,15,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_A07DC7B531E8B3FEF990,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_083440C54916365A354A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,14,14,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_3ADCD76ABCFFB0E747EF,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_083440C54916365A354A,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,14,15,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_4F31939846C6768440AC,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_81BC29C113BFC4C57792,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,14,15,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_DC5799E4BC3CD0E877B2,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_81BC29C113BFC4C57792,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,14,14,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_95C49A7E75CEF95A7D56,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_81BC29C113BFC4C57792,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,14,15,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_D0A55A67F9C0CAD6FD41,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_29373B663BE54F765189,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,15,15,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_3788280179489CB3B92B,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_29373B663BE54F765189,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,15,15,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_BCE68B4C44E508BBD0A3,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_A52348211A8276516EC4,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,15,15,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_0B3EAE0C5017D040C6E5,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_A52348211A8276516EC4,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,15,15,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_709A57D3F7DA1B0B9FDF,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_A7E4D2A52482FC777FCD,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,15,15,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_1B99D762B82556EBC3A2,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_A7E4D2A52482FC777FCD,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,15,15,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_9F53794136A804ABEC92,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_10B1C44B0C1AA95569FA,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,15,15,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_E1F9CC9A9F7DA1C142AB,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_10B1C44B0C1AA95569FA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,15,15,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_503B2C05CF46EAA5158F,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_8C8DA05264356E9A5EBB,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,15,GRAPH_COMPONENT_HYPOTHESIS,16 q95 nodes and 15 P0-supported edges,False,False,False
TERGSE_FC3C2F47BC23DAE24F8F,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_8C8DA05264356E9A5EBB,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,0,15,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_36F37F9011B58F646F65,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_B1488DC4EC23AC286B19,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,15,GRAPH_COMPONENT_HYPOTHESIS,16 q95 nodes and 15 P0-supported edges,False,False,False
TERGSE_A3282EF517376BF36DEE,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_B1488DC4EC23AC286B19,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,0,14,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_35232334A35642995E23,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_3AD064004D42EA8BAAA6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,12,GRAPH_COMPONENT_HYPOTHESIS,20 q95 nodes and 20 P0-supported edges,False,False,False
TERGSE_6BE86E75DEE43E66F382,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_3AD064004D42EA8BAAA6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,12,12,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_5F76408438802E7FA723,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_3AD064004D42EA8BAAA6,R01ZF_REUSED_R01ZF_PERSON002,SAR_SPLIT_LIKE_HYPOTHESIS,0,9,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_3881CCCBA2623D3ABC56,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_3AD064004D42EA8BAAA6,R01ZF_REUSED_R01ZF_PERSON002,SAR_MERGE_LIKE_HYPOTHESIS,0,4,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_8DF5C10605B21E243A45,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_3AD064004D42EA8BAAA6,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,0,12,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_F07AF0EC94FA69633816,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_DB48693B674FACAEAE44,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,15,GRAPH_COMPONENT_HYPOTHESIS,16 q95 nodes and 15 P0-supported edges,False,False,False
TERGSE_8DD1FB6FD18005C6E37C,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_DB48693B674FACAEAE44,R01ZF_REUSED_R01ZF_PERSON002,SAR_MERGE_LIKE_HYPOTHESIS,1,2,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_0511A488F6D63DD1280B,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_DB48693B674FACAEAE44,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,0,15,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_F2ABBEF9BAECC54AE040,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_04E3941B1C72368907C7,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,8,GRAPH_COMPONENT_HYPOTHESIS,9 q95 nodes and 8 P0-supported edges,False,False,False
TERGSE_D1F270996222CE05E211,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_04E3941B1C72368907C7,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,8,8,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_74AF9659BA9B514AC403,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_04E3941B1C72368907C7,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,0,8,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_E6975CFF81F963C15CED,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_38A81F996B3B75EC32C6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,4,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_59563882F2779C87C71A,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_38A81F996B3B75EC32C6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,4,4,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_DBC27E47D7825715691B,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_38A81F996B3B75EC32C6,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,0,4,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_322A478C5C42419B90B2,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_019E56BCECC02821E976,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,15,GRAPH_COMPONENT_HYPOTHESIS,16 q95 nodes and 15 P0-supported edges,False,False,False
TERGSE_7E7B528266F0367C7E97,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_019E56BCECC02821E976,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,1,14,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_E4A7BB9DBFCB04C5AA5F,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_118EBFAC6E8DB4AAC00F,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,0,12,GRAPH_COMPONENT_HYPOTHESIS,13 q95 nodes and 12 P0-supported edges,False,False,False
TERGSE_ED47319386B2DF6B7B39,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_118EBFAC6E8DB4AAC00F,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,12,12,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_48839B4FFA88F176DCC4,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_118EBFAC6E8DB4AAC00F,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,0,10,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_B1C84C6A3FADD4EA7380,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_0902109B9DF2B3E63DB6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,1,4,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_ADF3F6878E574BB1B852,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_0902109B9DF2B3E63DB6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,1,1,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_737DD3469809E753DA8A,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_0902109B9DF2B3E63DB6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,4,4,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_ACCD452FA88E1D33C13E,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_0902109B9DF2B3E63DB6,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,1,2,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_41B5E1D33AAE1552DB2A,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_06540849BC11F3ADD2F3,R01ZF_REUSED_R01ZF_PERSON002,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,1,1,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_EA8241E878BFC31A11D7,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_06540849BC11F3ADD2F3,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,1,1,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_6CB4AB4ECD997CD28C5C,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_06540849BC11F3ADD2F3,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,1,1,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_C462BAC136D34CECB39E,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_74E5B0AED2D7B2BA7594,R01ZF_REUSED_R01ZF_PERSON002,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,1,1,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_446960CCC4CD12A267F0,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_74E5B0AED2D7B2BA7594,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,1,1,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_67B44E817F16BFE5B1F1,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_74E5B0AED2D7B2BA7594,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,1,1,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_C3948AC3494EF857AC6E,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_67582FDE627AE3B32448,R01ZF_REUSED_R01ZF_PERSON002,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,1,1,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_301CE7F83181C2DF20BA,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_67582FDE627AE3B32448,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,1,1,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_E04E2C2541EEC84525F2,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_67582FDE627AE3B32448,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,1,1,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_0AF6CB70F16D8B1EC660,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_CD2034B5F5CA619BC3D6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_PERSISTENCE,2,3,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_F40C5D24DBA051D91139,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_CD2034B5F5CA619BC3D6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,2,2,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_8C0BD1E728394F1EC888,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_CD2034B5F5CA619BC3D6,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,3,3,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_8D9B2A6C46C659A4A59A,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_CD2034B5F5CA619BC3D6,R01ZF_REUSED_R01ZF_PERSON002,SAR_DEFORMATION_HYPOTHESIS,2,3,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_638F2D87F3B8A031D187,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_480E60EB74906A75DF09,R01ZF_REUSED_R01ZF_PERSON002,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,2,2,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_17467F1DF7109B93147E,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_480E60EB74906A75DF09,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,2,2,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_37AC11341C0CBCC1A91D,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_480E60EB74906A75DF09,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,2,2,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_E2DD4F7013127AC76B0B,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_4F85E5F0DCF568628A4E,R01ZF_REUSED_R01ZF_PERSON002,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,3,3,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_5B65C331216328A62B57,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_4F85E5F0DCF568628A4E,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,3,3,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_72A3CBE53964C7AB0861,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_4F85E5F0DCF568628A4E,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,3,3,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_DBAF2A686D1E9BE5DC4B,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_005825A4750F71D5E3F0,R01ZF_REUSED_R01ZF_PERSON002,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,3,3,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_475DFE5F7364749640A9,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_005825A4750F71D5E3F0,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,3,3,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_2505BECA84A7D1C8EF30,TERGS_E766DA8C46F860D1BA2F,R01ZF,TERGXC_005825A4750F71D5E3F0,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,3,3,SET_VALUED,last q95 node in this explanation component,False,False,False
