segment_id,run_id,track_id,explanation_component_id,dominant_target_id_offline,reference_frame_count,reference_supported_component_frame_count,shared_reference_frame_count,component_grounding_state,strict_identity_claimed
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_696819C1A53DDB5FC6BB,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_62EA6DECC7E8A66AD29B,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_73BA4D8DA1FBA1943AF2,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_8D60ACBF236D70C36F43,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_3CDCE3E79D9B9BD69800,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_0AB1AC41659CCA193DD5,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_011A9DC61F1A7D6F5334,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_949DE6AD9A378DC41BF5,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_5F7B9472335F09E03A26,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_62C61B4436529AB70E4A,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_D2432971BA1C184593D1,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_D81FAA0DA038D6632391,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_BCBC1FD623BC06DCF150,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_50933D542D6E56546995,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_00704EF7E6E5FA95A4D5,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_53E6E2CA57A8B3C02696,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_326CED66DE5EF34B4D19,R02ZF_SARPERSON01,5,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_F364E16A906C94F1848C,R02ZF_SARPERSON03,6,6,6,LIKELY_SUPPORTED_EXPLORATORY,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_75E71F7504422F49544D,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_667C219CE90B3C94B0CF,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_5113A64CD048FA28F5FB,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_2DE22ECADD4DABC1D3F4,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_77A4164E4E63E85CAA60,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_0C4FE089A8DB701D34F3,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_B0813F9A199C6F133E86,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_EEF58C97E7C44097E64C,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_7343880E2829403A91BC,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_1AE5FD1253A5DD39E58F,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_7BFDF79399E3E23479FD,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_A330DF80ECAC630D9962,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_1130F4764285BB37D6BD,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6584E201D0836FE58344,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_CE3E5C90799D688CEB3E,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_347D0DF1F9606B11C304,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_99C814234954BF7E4E62,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_9C51EC630B296ED45D80,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6CE79BE7F4167E59EF3E,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_87A1D91817D85D8CB282,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_AFBE603B380CD2FBA49F,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_22AC8E6BD129702F7EFB,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_316296C61677E5C5F4D3,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_DC3904D9874AF7D026A5,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_4F8AAE8B587D1E6BEDF5,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_C6D384DE1C85FF32CD59,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_0058626A0269BB485699,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_BAC29BD9C5385A3F3F5D,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_78240A2E509469E4CB70,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6417318B4F67923ABE8E,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_E3640B9C1C65DD75BDC7,R02ZF_SARPERSON02,6,6,5,LIKELY_SUPPORTED_EXPLORATORY,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_7B447B20E2DCD62AE72B,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_4FDA60D7B35F36616972,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_ACD2517B3198F77D1C14,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_35E47E2B6B2C0EDB9496,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_1D53951218052D387868,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_95E44994DC717F3087CB,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_AB6B608719600363FFEF,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_EB20A62EF4F01696C19F,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_7CDE069B375D1A92CB95,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_9DBDB266FCC6ADAF2888,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_152BFBDB7314C2A6C122,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_7AA3DF53CDFE1F202539,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_8589E35BE848E55FAFB2,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_1A03513A83F22706A22B,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_53F62AC025400386D66F,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_3EFFC8C76E476617014B,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_9F868D2C0E5B4BA47BB0,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_30F5EF1F79259B9EB8D7,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_B45F87BECCD816CBB7BD,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_9E9A6AF7F261E6973137,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_42819DE0D4D7DA645CFA,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_15D515F947F9DC8881A0,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_728A60CE51543689D665,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_745D83CE0CF820D74FE0,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_081194039165AF5644CB,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,TERGXC_49A307AEF09D510295BA,R02ZF_SARPERSON02,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_8C0A562C1B3E91BDCF12,R02ZF_SARPERSON03,6,6,6,LIKELY_SUPPORTED_EXPLORATORY,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6C54AA5E9041C28E6A2F,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_133EF666FD2DF9E3ED0A,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_0ADE8C479CE179894AF6,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_96A469B2B1DECC2C11D1,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_7272E02E062FD32F20BD,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_235CA9A08C41E000D2E3,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6BDEF017E8806B84F08C,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_0A9DA2F7D255855C049C,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_7036C43452B8B5B4CD93,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_12C84F3DA241F6FEE21C,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_F2D4084E3CF7131C5E57,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_4E80205E9A8DAC6DCE0A,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6104A17B90959FE56F8D,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_DE0CF4347DBE2AAFC54B,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_4998B6F953022CF06C38,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_956D9AC2B2FA40A6D187,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_062FA29F61D7FA444983,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_77BD3A1BFF103B425842,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_648E12FBA2955D6BA391,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6C65B410C70815E40FC8,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_CC30C9FC76714D907CAE,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_FEBE1BC96F1F98991148,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_2ACED891D411642B8EC9,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_6D186A6B44A78EB2B2F2,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_8F9FB1C1AA145DF698BE,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_A7FB4836AD9854D3F04B,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_FE16AE81550F4A68ED6C,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_7C62AF1161E3CCB04FF6,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_97C6750F36D6CCD965A9,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,TERGXC_DD309B2243B0C25EE202,R02ZF_SARPERSON03,6,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_513528AD58868C6C552D,R02ZF_SARPERSON01,3,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_9D682C5E08281393D7E1,R02ZF_SARPERSON01,3,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_5BC017C5F8FE86B67F80,R02ZF_SARPERSON01,3,3,3,LIKELY_SUPPORTED_EXPLORATORY,False
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_701E7AAD57D25ECA7E5D,R02ZF_SARPERSON01,3,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_1D3FA43FAEDDC2663E34,R02ZF_SARPERSON01,3,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,TERGXC_1D164DC68D25A00BF355,R02ZF_SARPERSON01,3,0,0,UNRESOLVED_NO_REFERENCE_SUPPORT_IN_COMPONENT,False
