graph_edge_id,run_id,track_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,source_total_retention,destination_explained_fraction,soft_iou,sar_p0_residual_state,sar_topology_state,p0_supported_continuation,mutual_local_dominant,outgoing_relative_strength,incoming_relative_strength,audit_edge_family,exact_one_soft_pixel_mass
TERGE_9C9EE712DBC09C6B18F3,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_F3A16DC03DBBD108773D,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0024,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DB1188B784ACABAAEBF2,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0025,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_7C1A998D4769DA6B1FC6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_6373DEB022BB3E41B515,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B2843485E8E110E762CC,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0036,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_0F1B6BB6D24DF2A50D66,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0037,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D6FB40E6A35D98EE4162,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0040,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_7844A7BC29B6B5096322,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0045,57.298828125,0.25241774504405284,0.9711665783898306,0.25054015969938936,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_356A4CFF242DA98FF277,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0040,R01ZF_SARF000098__Q095__R0046,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D397DD93553C5D6060E8,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C8A5E0B3831450BD4B76,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9E91B4CB569EF22460C6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0021,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_CD2221270247E5DE456D,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_4F6ABCEA52B8A761FC01,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0024,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_71EF2AF784ADD17F0B17,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0025,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_BC2A783DDA8E1ABDAB92,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E8AEBF0CF31A66772B20,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_78761D6265C3E8CE9323,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0036,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_0275AC8218A2E2674AB1,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0037,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9CB206F4E44F4A908032,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0040,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_ACB0FBDA9FBB8EF25947,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0045,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_86F0E7729B3E2D429A51,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0046,R01ZF_SARF000098__Q095__R0046,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DA9B80329FCEA1302C69,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_05D56AE59E568AE87FB8,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_4E18F56BA54CBA7393B8,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0021,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_81031ABA8A121BA4C3CB,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9FA30EE19FDC1E7CB700,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0024,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_183160FAECBC1AE35E2A,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0025,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_1BB23A4B69C3029F79CF,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D9F5FE755131D60F696B,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D5D3607A3E9946B605EC,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0036,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_55D7B277C2ACB68C9D8B,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0037,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_A1692ACE4A9E82064C8A,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0040,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E09A6F16F0A6C66016AF,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0045,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_2BEBAC7A50E455F4D2F1,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,97,98,R01ZF_SARF000097__Q095__R0048,R01ZF_SARF000098__Q095__R0046,7.212890625,0.34347098214285715,0.24872036637931033,0.16857625416533528,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,UNCERTAIN_CONTINUATION,False
TERGE_8FCF8981D625ADB0486C,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0002,505.23828125,0.9641951932251909,0.9219676665145985,0.8914474364364433,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_D28A9E2E67C2FCFD4582,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0015,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_5C4769F5F86520393572,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_ECCE7F68FE273A13F55C,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0026,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_F4834D1A17B3AB66D9C8,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0028,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_336B71C620F87DAF6DFD,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_604E2306790A39CC6121,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_419937E67ED7CF0D8417,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0034,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_4AFD20C09E318F286531,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_405983C9F92B09DC5809,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0039,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_5B685A4BA04A3AE5B3C5,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0040,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_79FD808BB513FD8367C7,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0043,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E53C23D617A873EE8BAF,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0045,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_EE4511887B2E2743E67E,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0001,R01ZF_SARF000099__Q095__R0054,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_86280199C8A2C421C490,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9C881927DF369DA2A2B5,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0015,543.93359375,0.8407010722565688,0.8716884515224359,0.7481209268840427,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,CORE_CONTINUATION,False
TERGE_324D9FC50332B0CB996D,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_29CFD2C322815E431F78,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0026,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9C8673BC0A3443E4585E,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0028,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_FAA1BAAD79FF949EABA6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_8325FC84AAB7DE3C7498,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0031,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DB98AD18C7372280D9DA,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0034,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_01113EB94BBC14F2A86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_A97AD522486E5523F240,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0039,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_6AF888A0DC91C0761B15,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0040,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_24A69E32FD0CB022E420,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0043,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_57B0ACBB85412467A1E6,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0045,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_6B2E3D62986A056C10CB,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0017,R01ZF_SARF000099__Q095__R0054,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D84D5E80D360A7D8B01A,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_AC621CD8539AECA0623C,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0015,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_67697ABA501FE01437C8,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0017,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_536B0D1E00E94FB5CBEA,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0026,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B6A0AD848FDF925D17DA,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0028,196.45703125,0.3651617681226766,0.8970640696347032,0.35047630993944207,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_SPLIT_LIKE,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_2F64F3E78177B48D71DD,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_2DE8518E69A81BCF0793,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0031,129.39453125,0.240510281133829,0.9176917109929078,0.2354316661809963,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_SPLIT_LIKE,True,False,0.658640367446762,1.0,DEFORMATION_LINK,False
TERGE_0B2F445EF765A776B3AD,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0034,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_7013ABE676A16B11BA5A,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0035,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_F373EC34CE1661526F86,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,98,99,R01ZF_SARF000098__Q095__R0021,R01ZF_SARF000099__Q095__R0039,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
