run_id,tree_id,optical_frame_index,optical_timestamp_ms,optical_image_path,rough_visual_x_px,detected_yellow_x_px,track_available_raw,manual_knot_frame,manual_knot_x_px,core_user_tree,component_x_px,component_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px,area_px,detection_cost,optical_x_px,theta_pred_deg,optical_axis_uncertainty_px,theta_prediction_uncertainty_deg,track_available,semantic_state,manual_person_reference_used
R02ZF,TREE_A_USER_F120,140,7778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000140_t007778ms.jpg,600.0000000000001,597.2790697674419,True,True,600.0,True,597.2790697674419,604.6744186046511,592.0,600.0,11.0,10.0,86.0,0.21228309481216553,597.2790697674419,-29.575594506807562,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,141,7833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000141_t007833ms.jpg,533.8245380434782,538.8333333333334,True,False,,True,538.8333333333334,575.5,535.0,571.0,8.0,9.0,36.0,0.6343407103539584,538.8333333333334,-31.13407136860647,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,142,7889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000142_t007889ms.jpg,466.8385403726708,508.1255115961801,True,False,,True,508.1255115961801,525.975443383356,492.0,504.0,34.0,47.0,733.0,0.8426719734348044,508.1255115961801,-31.95290662629123,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,143,7944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000143_t007944ms.jpg,399.1025892857144,335.6840579710145,True,False,,True,335.6840579710145,610.0,314.0,599.0,42.0,22.0,345.0,0.7886451029722099,340.33718244803697,-36.42704357128614,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,144,8000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000144_t008000ms.jpg,330.67726708074537,340.33718244803697,True,False,,True,340.33718244803697,614.6466512702078,321.0,599.0,39.0,31.0,433.0,0.04379066797496112,335.6840579710145,-36.55112083123623,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_A_USER_F120,145,8056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000145_t008056ms.jpg,261.62315605590067,313.5,True,False,,True,313.5,619.0,311.0,618.0,6.0,3.0,18.0,0.8141336262243186,313.5,-37.142666821722806,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,120,6667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000120_t006667ms.jpg,3950.0,3787.72,False,True,3950.0,False,3787.72,716.32,3785.0,714.0,6.0,5.0,25.0,2.210259615384618,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,121,6722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000121_t006722ms.jpg,3838.1857142857143,3808.409090909091,True,False,,False,3808.409090909091,718.4545454545455,3805.0,715.0,8.0,7.0,44.0,0.5503021978021972,3808.409090909091,56.05035776122682,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,122,6778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000122_t006778ms.jpg,3727.9142857142856,3733.836363636364,True,False,,False,3733.836363636364,643.0181818181818,3729.0,638.0,11.0,10.0,55.0,0.12419642857143197,3733.836363636364,54.061848811445486,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,123,6833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000123_t006833ms.jpg,3619.442857142857,3608.5,True,False,,False,3608.5,674.9166666666666,3604.0,673.0,10.0,5.0,36.0,0.15242673992673883,3608.5,50.719708997885164,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,124,6889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000124_t006889ms.jpg,3513.0285714285715,3494.7625,True,False,,False,3494.7625,585.7875,3489.0,580.0,13.0,12.0,80.0,0.48298935439560703,3494.7625,47.68685711024247,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,125,6944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000125_t006944ms.jpg,3408.928571428571,3427.7727272727275,True,False,,False,3427.7727272727275,487.77272727272725,3426.0,486.0,5.0,5.0,22.0,0.9034453046953114,3427.7727272727275,45.9005504069242,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,126,7000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000126_t007000ms.jpg,3307.4,3374.9939341421145,True,False,,False,3374.9939341421145,804.2712305025997,3332.0,794.0,85.0,20.0,1154.0,0.8805827556325831,3374.9939341421145,44.493184653556284,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,127,7056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000127_t007056ms.jpg,3208.7,3402.3540090771558,False,False,,False,3402.3540090771558,803.0756429652042,3377.0,794.0,52.0,19.0,661.0,2.5386102787152347,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,128,7111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000128_t007111ms.jpg,3113.0857142857144,3039.9166666666665,True,False,,False,3039.9166666666665,743.9166666666666,3038.0,742.0,5.0,5.0,24.0,1.2031387362637396,3039.9166666666665,35.55822720180056,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,129,7167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000129_t007167ms.jpg,3020.8142857142857,3023.3621943159287,True,False,,False,3023.3621943159287,811.6582947785856,2992.0,782.0,64.0,62.0,1513.0,0.09591922205355952,3023.3621943159287,35.116796163507445,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,130,7222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000130_t007222ms.jpg,2932.142857142857,2903.1689303904923,True,False,,False,2903.1689303904923,674.2308998302207,2876.0,645.0,52.0,65.0,1178.0,0.14767754529002164,2903.1689303904923,31.911798978074344,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,131,7278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000131_t007278ms.jpg,2847.328571428571,2864.5252173913045,True,False,,False,2864.5252173913045,662.5243478260869,2842.0,626.0,47.0,64.0,1150.0,-0.02552018633539843,2864.5252173913045,30.88135028775578,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,132,7333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000132_t007333ms.jpg,2766.6285714285714,2773.802197802198,True,False,,False,2773.802197802198,700.7472527472528,2768.0,697.0,12.0,9.0,91.0,0.17028476331361214,2773.802197802198,28.462187907595606,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,133,7389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000133_t007389ms.jpg,2690.3,2714.048780487805,True,False,,False,2714.048780487805,803.439024390244,2711.0,801.0,8.0,7.0,41.0,0.803692542213881,2714.048780487805,26.868841258556742,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,134,7444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000134_t007444ms.jpg,2618.6,2737.953488372093,False,False,,False,2737.953488372093,805.0930232558139,2735.0,802.0,8.0,8.0,43.0,2.003862924865833,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,135,7500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000135_t007500ms.jpg,2551.7857142857147,2501.027027027027,True,False,,False,2501.027027027027,732.4864864864865,2499.0,729.0,6.0,9.0,37.0,1.1209220002970042,2501.027027027027,21.188538569536192,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,136,7556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000136_t007556ms.jpg,2490.1142857142854,2303.4444444444443,False,False,,False,2303.4444444444443,703.3333333333334,2300.0,700.0,7.0,7.0,27.0,2.4639339133089107,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,137,7611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000137_t007611ms.jpg,2433.842857142857,2476.3333333333335,True,False,,False,2476.3333333333335,693.0,2475.0,691.0,4.0,5.0,18.0,0.8775732600732618,2476.3333333333335,20.530072227900504,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,138,7667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000138_t007667ms.jpg,2383.2285714285713,2304.4100204498977,True,False,,False,2304.4100204498977,638.2740286298568,2276.0,614.0,53.0,49.0,978.0,0.5880240848108931,2332.8569553805773,16.704222321702872,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,139,7722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000139_t007722ms.jpg,2338.5285714285715,2332.8569553805773,True,False,,False,2332.8569553805773,639.996062992126,2314.0,614.0,38.0,50.0,762.0,-0.05918581090825037,2304.4100204498977,15.945674434663324,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,140,7778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000140_t007778ms.jpg,2300.0,2291.001277139208,True,True,2300.0,False,2291.001277139208,735.7273307790549,2239.0,716.0,101.0,37.0,1566.0,-0.11548776893604284,2291.001277139208,15.588125407642849,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,141,7833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000141_t007833ms.jpg,2266.2526785714285,2274.9,True,False,,False,2274.9,695.425,2271.0,693.0,9.0,6.0,40.0,0.2001107486263751,2274.9,15.158778984826235,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,142,7889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000142_t007889ms.jpg,2235.5214285714287,2253.5555555555557,True,False,,False,2253.5555555555557,709.0888888888888,2250.0,707.0,9.0,6.0,45.0,0.3668742368742362,2266.2083333333335,14.927012525595451,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,143,7944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000143_t007944ms.jpg,2207.500892857143,2266.2083333333335,True,False,,False,2266.2083333333335,708.4583333333334,2262.0,706.0,9.0,6.0,48.0,0.8709904418498191,2253.5555555555557,14.589621595011813,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,144,8000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000144_t008000ms.jpg,2181.885714285714,2100.1388888888887,True,False,,False,2100.1388888888887,626.5833333333334,2097.0,624.0,7.0,6.0,36.0,1.1470917277167283,2123.245283018868,11.11485068794839,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,145,8056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000145_t008056ms.jpg,2158.370535714286,2111.2272727272725,True,False,,False,2111.2272727272725,626.2272727272727,2109.0,624.0,5.0,5.0,22.0,0.7246666614635398,2123.245283018868,11.11485068794839,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,146,8111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000146_t008111ms.jpg,2136.6499999999996,2123.245283018868,True,False,,False,2123.245283018868,627.1509433962265,2119.0,623.0,9.0,9.0,53.0,0.2800072568940421,2111.2272727272725,10.794386063716495,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,147,8167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000147_t008167ms.jpg,2116.41875,2127.4,True,False,,False,2127.4,641.65,2125.0,640.0,6.0,4.0,20.0,0.2145733173076958,2111.2272727272725,10.794386063716495,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,148,8222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000148_t008222ms.jpg,2097.3714285714286,2090.6666666666665,True,False,,False,2090.6666666666665,620.8333333333334,2089.0,619.0,4.0,5.0,18.0,0.49243131868132106,2113.52,10.855522471998206,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,149,8278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000149_t008278ms.jpg,2079.202678571429,2102.95,True,False,,False,2102.95,620.95,2101.0,619.0,5.0,5.0,20.0,0.4537645947802144,2102.95,10.573669569900098,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,150,8333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000150_t008333ms.jpg,2061.6071428571427,2113.52,True,False,,False,2113.52,620.44,2111.0,618.0,6.0,6.0,25.0,0.8046703296703316,2090.6666666666665,10.246130010066757,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,151,8389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000151_t008389ms.jpg,2044.279464285714,1862.968085106383,False,False,,False,1862.968085106383,696.6170212765958,1856.0,693.0,14.0,9.0,94.0,2.329246167728547,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,152,8444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000152_t008444ms.jpg,2026.914285714286,1871.0833333333333,False,False,,False,1871.0833333333333,690.9166666666666,1869.0,689.0,5.0,5.0,24.0,2.0325663919413968,,,45.0,1.1999413996608068,False,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,153,8500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000153_t008500ms.jpg,2009.2062499999997,1919.0338983050847,True,False,,False,1919.0338983050847,700.4237288135594,1912.0,696.0,15.0,10.0,118.0,1.1896495070078204,1976.3529411764705,7.19791285973016,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,154,8556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000154_t008556ms.jpg,1990.85,1946.8671328671328,True,False,,False,1946.8671328671328,702.1048951048951,1937.0,697.0,19.0,11.0,143.0,0.6031219741796664,1962.8333333333333,6.837407589548839,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,155,8611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000155_t008611ms.jpg,1971.5401785714287,1976.3529411764705,True,False,,False,1976.3529411764705,701.7647058823529,1971.0,696.0,13.0,12.0,102.0,0.13781224749514945,1948.9433962264152,6.467027354587152,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,156,8667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000156_t008667ms.jpg,1950.9714285714288,1962.8333333333333,True,False,,False,1962.8333333333333,643.3333333333334,1961.0,642.0,5.0,4.0,18.0,0.2203571428571394,1948.9433962264152,6.467027354587152,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,157,8722,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000157_t008722ms.jpg,1928.838392857143,1948.9433962264152,True,False,,False,1948.9433962264152,637.4716981132076,1945.0,634.0,9.0,9.0,53.0,0.32406562629587393,1948.9433962264152,6.467027354587152,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,158,8778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000158_t008778ms.jpg,1904.835714285714,1894.842105263158,True,False,,False,1894.842105263158,618.4473684210526,1892.0,616.0,8.0,7.0,38.0,0.28021869577790187,1894.842105263158,5.024396714544764,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,159,8833,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000159_t008833ms.jpg,1878.658035714286,1788.5714285714287,True,False,,False,1788.5714285714287,601.7142857142857,1786.0,600.0,6.0,4.0,21.0,1.3563641826923092,1852.375,3.8919958761221736,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,160,8889,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000160_t008889ms.jpg,1850.0,1852.375,True,True,1850.0,False,1852.375,597.125,1850.0,595.0,5.0,6.0,24.0,0.5257451923076922,1828.2571428571428,3.2488844259706298,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,161,8944,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000161_t008944ms.jpg,1818.4764285714286,1828.2571428571428,True,False,,False,1828.2571428571428,664.0714285714286,1806.0,656.0,37.0,17.0,350.0,-0.09291964285714496,1815.8752688172044,2.9187172422837975,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,162,9000,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000162_t009000ms.jpg,1784.0685714285714,1815.8752688172044,True,False,,False,1815.8752688172044,679.0666666666667,1797.0,666.0,36.0,22.0,465.0,0.1610612814604766,1815.8752688172044,2.9187172422837975,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,163,9056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000163_t009056ms.jpg,1747.0207142857143,1739.8235294117646,True,False,,False,1739.8235294117646,524.7352941176471,1737.0,522.0,7.0,6.0,34.0,0.6081944489334211,1739.8235294117646,0.8907698949770833,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,164,9111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000164_t009111ms.jpg,1707.577142857143,1737.3333333333333,True,False,,False,1737.3333333333333,570.1666666666666,1736.0,568.0,4.0,5.0,18.0,0.9754459706959692,1737.3333333333333,0.8243679090263498,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,165,9167,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000165_t009167ms.jpg,1665.982142857143,1638.4102564102564,True,False,,False,1638.4102564102564,669.1282051282051,1634.0,667.0,9.0,6.0,39.0,0.33615129261763976,1638.4102564102564,-1.8134519883476585,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,166,9222,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000166_t009222ms.jpg,1622.48,1619.421568627451,True,False,,False,1619.421568627451,653.4803921568628,1612.0,647.0,19.0,12.0,102.0,0.01878657616892837,1619.421568627451,-2.319792268254801,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,167,9278,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000167_t009278ms.jpg,1577.3149999999998,1591.4137931034484,True,False,,False,1591.4137931034484,620.551724137931,1588.0,619.0,8.0,4.0,29.0,0.32906482095491046,1601.7142857142858,-2.791963420321771,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,168,9333,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000168_t009333ms.jpg,1530.7314285714285,1601.7142857142858,True,False,,False,1601.7142857142858,614.8,1597.0,613.0,10.0,5.0,35.0,1.0584876373626388,1591.4137931034484,-3.066629809669415,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,169,9389,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000169_t009389ms.jpg,1482.9735714285714,1438.3119266055046,True,False,,False,1438.3119266055046,647.7247706422019,1432.0,640.0,12.0,15.0,109.0,0.8065887501260203,1438.3119266055046,-7.1491468758077374,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,170,9444,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000170_t009444ms.jpg,1434.2857142857144,1432.525,True,False,,False,1432.525,663.375,1430.0,660.0,7.0,7.0,40.0,0.0032589285714294605,1432.525,-7.303457382713148,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,171,9500,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000171_t009500ms.jpg,1384.9121428571427,1386.4117647058824,True,False,,False,1386.4117647058824,630.2941176470588,1382.0,626.0,9.0,11.0,68.0,0.35972943600517415,1419.813725490196,-7.642408149974642,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,172,9556,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000172_t009556ms.jpg,1335.097142857143,1419.813725490196,True,False,,False,1419.813725490196,597.4607843137255,1412.0,590.0,17.0,14.0,102.0,1.2549734970911428,1386.4117647058824,-8.533083607195628,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,173,9611,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000173_t009611ms.jpg,1285.085,1253.421052631579,True,False,,False,1253.421052631579,521.1052631578947,1252.0,519.0,4.0,5.0,19.0,1.1873656376518225,1253.421052631579,-12.079329411380677,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
R02ZF,TREE_B_NEXT,174,9667,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000174_t009667ms.jpg,1235.1200000000001,1187.5,True,False,,False,1187.5,534.1153846153846,1185.0,532.0,6.0,5.0,26.0,1.0824023668639067,1187.5,-13.837138303866244,45.0,1.1999413996608068,True,VISUAL_DEVELOPMENT_STATIC_ANCHOR,False
