run_id,frame_uid,frame_index,mode,active_raw_fragment_shell_count,shell_region_edge_count,q95_region_count_full_fan,negative_optical_time
R03ZF,R03ZF_SARF000128,128,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000129,129,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000129,129,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000129,129,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000130,130,CAUSAL_REPLAY,0,0,53,True
R03ZF,R03ZF_SARF000130,130,FIXED_LAG_100MS,0,0,53,True
R03ZF,R03ZF_SARF000130,130,FULL_CONTEXT_OFFLINE,0,0,53,True
R03ZF,R03ZF_SARF000131,131,CAUSAL_REPLAY,0,0,54,True
R03ZF,R03ZF_SARF000131,131,FIXED_LAG_100MS,0,0,54,True
R03ZF,R03ZF_SARF000131,131,FULL_CONTEXT_OFFLINE,0,0,54,True
R03ZF,R03ZF_SARF000132,132,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000132,132,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000132,132,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000133,133,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000133,133,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000133,133,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000134,134,CAUSAL_REPLAY,0,0,64,True
R03ZF,R03ZF_SARF000134,134,FIXED_LAG_100MS,0,0,64,True
R03ZF,R03ZF_SARF000134,134,FULL_CONTEXT_OFFLINE,0,0,64,True
R03ZF,R03ZF_SARF000135,135,CAUSAL_REPLAY,0,0,54,True
R03ZF,R03ZF_SARF000135,135,FIXED_LAG_100MS,0,0,54,True
R03ZF,R03ZF_SARF000135,135,FULL_CONTEXT_OFFLINE,0,0,54,True
R03ZF,R03ZF_SARF000136,136,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000136,136,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000136,136,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000137,137,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000137,137,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000137,137,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000138,138,CAUSAL_REPLAY,0,0,50,True
R03ZF,R03ZF_SARF000138,138,FIXED_LAG_100MS,0,0,50,True
R03ZF,R03ZF_SARF000138,138,FULL_CONTEXT_OFFLINE,0,0,50,True
R03ZF,R03ZF_SARF000139,139,CAUSAL_REPLAY,0,0,55,True
R03ZF,R03ZF_SARF000139,139,FIXED_LAG_100MS,0,0,55,True
R03ZF,R03ZF_SARF000139,139,FULL_CONTEXT_OFFLINE,0,0,55,True
R03ZF,R03ZF_SARF000140,140,CAUSAL_REPLAY,0,0,53,True
R03ZF,R03ZF_SARF000140,140,FIXED_LAG_100MS,0,0,53,True
R03ZF,R03ZF_SARF000140,140,FULL_CONTEXT_OFFLINE,0,0,53,True
R03ZF,R03ZF_SARF000141,141,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000141,141,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000141,141,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000142,142,CAUSAL_REPLAY,0,0,43,True
R03ZF,R03ZF_SARF000142,142,FIXED_LAG_100MS,0,0,43,True
R03ZF,R03ZF_SARF000142,142,FULL_CONTEXT_OFFLINE,0,0,43,True
R03ZF,R03ZF_SARF000143,143,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000143,143,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000143,143,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000144,144,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000144,144,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000144,144,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000145,145,CAUSAL_REPLAY,0,0,56,True
R03ZF,R03ZF_SARF000145,145,FIXED_LAG_100MS,0,0,56,True
R03ZF,R03ZF_SARF000145,145,FULL_CONTEXT_OFFLINE,0,0,56,True
R03ZF,R03ZF_SARF000146,146,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000146,146,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000146,146,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000147,147,CAUSAL_REPLAY,0,0,55,True
R03ZF,R03ZF_SARF000147,147,FIXED_LAG_100MS,0,0,55,True
R03ZF,R03ZF_SARF000147,147,FULL_CONTEXT_OFFLINE,0,0,55,True
R03ZF,R03ZF_SARF000148,148,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000148,148,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000148,148,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000149,149,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000149,149,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000149,149,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000150,150,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000150,150,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000150,150,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000151,151,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000151,151,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000151,151,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000152,152,CAUSAL_REPLAY,0,0,56,True
R03ZF,R03ZF_SARF000152,152,FIXED_LAG_100MS,0,0,56,True
R03ZF,R03ZF_SARF000152,152,FULL_CONTEXT_OFFLINE,0,0,56,True
R03ZF,R03ZF_SARF000153,153,CAUSAL_REPLAY,0,0,66,True
R03ZF,R03ZF_SARF000153,153,FIXED_LAG_100MS,0,0,66,True
R03ZF,R03ZF_SARF000153,153,FULL_CONTEXT_OFFLINE,0,0,66,True
R03ZF,R03ZF_SARF000154,154,CAUSAL_REPLAY,0,0,55,True
R03ZF,R03ZF_SARF000154,154,FIXED_LAG_100MS,0,0,55,True
R03ZF,R03ZF_SARF000154,154,FULL_CONTEXT_OFFLINE,0,0,55,True
R03ZF,R03ZF_SARF000155,155,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000155,155,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000155,155,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000156,156,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000156,156,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000156,156,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000157,157,CAUSAL_REPLAY,0,0,53,True
R03ZF,R03ZF_SARF000157,157,FIXED_LAG_100MS,0,0,53,True
R03ZF,R03ZF_SARF000157,157,FULL_CONTEXT_OFFLINE,0,0,53,True
R03ZF,R03ZF_SARF000158,158,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000158,158,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000158,158,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000159,159,CAUSAL_REPLAY,0,0,50,True
R03ZF,R03ZF_SARF000159,159,FIXED_LAG_100MS,0,0,50,True
R03ZF,R03ZF_SARF000159,159,FULL_CONTEXT_OFFLINE,0,0,50,True
R03ZF,R03ZF_SARF000160,160,CAUSAL_REPLAY,0,0,46,True
R03ZF,R03ZF_SARF000160,160,FIXED_LAG_100MS,0,0,46,True
R03ZF,R03ZF_SARF000160,160,FULL_CONTEXT_OFFLINE,0,0,46,True
R03ZF,R03ZF_SARF000161,161,CAUSAL_REPLAY,0,0,55,True
R03ZF,R03ZF_SARF000161,161,FIXED_LAG_100MS,0,0,55,True
R03ZF,R03ZF_SARF000161,161,FULL_CONTEXT_OFFLINE,0,0,55,True
R03ZF,R03ZF_SARF000162,162,CAUSAL_REPLAY,0,0,54,True
R03ZF,R03ZF_SARF000162,162,FIXED_LAG_100MS,0,0,54,True
R03ZF,R03ZF_SARF000162,162,FULL_CONTEXT_OFFLINE,0,0,54,True
R03ZF,R03ZF_SARF000163,163,CAUSAL_REPLAY,0,0,54,True
R03ZF,R03ZF_SARF000163,163,FIXED_LAG_100MS,0,0,54,True
R03ZF,R03ZF_SARF000163,163,FULL_CONTEXT_OFFLINE,0,0,54,True
R03ZF,R03ZF_SARF000164,164,CAUSAL_REPLAY,0,0,53,True
R03ZF,R03ZF_SARF000164,164,FIXED_LAG_100MS,0,0,53,True
R03ZF,R03ZF_SARF000164,164,FULL_CONTEXT_OFFLINE,0,0,53,True
R03ZF,R03ZF_SARF000165,165,CAUSAL_REPLAY,0,0,55,True
R03ZF,R03ZF_SARF000165,165,FIXED_LAG_100MS,0,0,55,True
R03ZF,R03ZF_SARF000165,165,FULL_CONTEXT_OFFLINE,0,0,55,True
R03ZF,R03ZF_SARF000166,166,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000166,166,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000166,166,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000167,167,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000167,167,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000167,167,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000168,168,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000168,168,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000168,168,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000169,169,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000169,169,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000169,169,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000170,170,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000170,170,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000170,170,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000171,171,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000171,171,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000171,171,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000172,172,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000172,172,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000172,172,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000173,173,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000173,173,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000173,173,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000174,174,CAUSAL_REPLAY,0,0,50,True
R03ZF,R03ZF_SARF000174,174,FIXED_LAG_100MS,0,0,50,True
R03ZF,R03ZF_SARF000174,174,FULL_CONTEXT_OFFLINE,0,0,50,True
R03ZF,R03ZF_SARF000175,175,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000175,175,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000175,175,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000176,176,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000176,176,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000176,176,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000177,177,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000177,177,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000177,177,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000178,178,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000178,178,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000178,178,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000179,179,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000179,179,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000179,179,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000180,180,CAUSAL_REPLAY,0,0,46,True
R03ZF,R03ZF_SARF000180,180,FIXED_LAG_100MS,0,0,46,True
R03ZF,R03ZF_SARF000180,180,FULL_CONTEXT_OFFLINE,0,0,46,True
R03ZF,R03ZF_SARF000181,181,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000181,181,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000181,181,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000182,182,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000182,182,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000182,182,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000183,183,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000183,183,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000183,183,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000184,184,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000184,184,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000184,184,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000185,185,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000185,185,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000185,185,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000186,186,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000186,186,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000186,186,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000187,187,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000187,187,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000187,187,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000188,188,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000188,188,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000188,188,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000189,189,CAUSAL_REPLAY,0,0,50,True
R03ZF,R03ZF_SARF000189,189,FIXED_LAG_100MS,0,0,50,True
R03ZF,R03ZF_SARF000189,189,FULL_CONTEXT_OFFLINE,0,0,50,True
R03ZF,R03ZF_SARF000190,190,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000190,190,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000190,190,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000191,191,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000191,191,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000191,191,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000192,192,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000192,192,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000192,192,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000193,193,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000193,193,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000193,193,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000194,194,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000194,194,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000194,194,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000195,195,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000195,195,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000195,195,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000196,196,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000196,196,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000196,196,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000197,197,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000197,197,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000197,197,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000198,198,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000198,198,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000198,198,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000199,199,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000199,199,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000199,199,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000200,200,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000200,200,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000200,200,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000201,201,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000201,201,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000201,201,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000202,202,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000202,202,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000202,202,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000203,203,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000203,203,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000203,203,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000204,204,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000204,204,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000204,204,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000205,205,CAUSAL_REPLAY,0,0,56,True
R03ZF,R03ZF_SARF000205,205,FIXED_LAG_100MS,0,0,56,True
R03ZF,R03ZF_SARF000205,205,FULL_CONTEXT_OFFLINE,0,0,56,True
R03ZF,R03ZF_SARF000206,206,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000206,206,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000206,206,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000207,207,CAUSAL_REPLAY,0,0,56,True
R03ZF,R03ZF_SARF000207,207,FIXED_LAG_100MS,0,0,56,True
R03ZF,R03ZF_SARF000207,207,FULL_CONTEXT_OFFLINE,0,0,56,True
R03ZF,R03ZF_SARF000208,208,CAUSAL_REPLAY,0,0,55,True
R03ZF,R03ZF_SARF000208,208,FIXED_LAG_100MS,0,0,55,True
R03ZF,R03ZF_SARF000208,208,FULL_CONTEXT_OFFLINE,0,0,55,True
R03ZF,R03ZF_SARF000209,209,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000209,209,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000209,209,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000210,210,CAUSAL_REPLAY,0,0,53,True
R03ZF,R03ZF_SARF000210,210,FIXED_LAG_100MS,0,0,53,True
R03ZF,R03ZF_SARF000210,210,FULL_CONTEXT_OFFLINE,0,0,53,True
R03ZF,R03ZF_SARF000211,211,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000211,211,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000211,211,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000212,212,CAUSAL_REPLAY,0,0,57,True
R03ZF,R03ZF_SARF000212,212,FIXED_LAG_100MS,0,0,57,True
R03ZF,R03ZF_SARF000212,212,FULL_CONTEXT_OFFLINE,0,0,57,True
R03ZF,R03ZF_SARF000213,213,CAUSAL_REPLAY,0,0,59,True
R03ZF,R03ZF_SARF000213,213,FIXED_LAG_100MS,0,0,59,True
R03ZF,R03ZF_SARF000213,213,FULL_CONTEXT_OFFLINE,0,0,59,True
R03ZF,R03ZF_SARF000214,214,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000214,214,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000214,214,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000215,215,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000215,215,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000215,215,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000216,216,CAUSAL_REPLAY,0,0,46,True
R03ZF,R03ZF_SARF000216,216,FIXED_LAG_100MS,0,0,46,True
R03ZF,R03ZF_SARF000216,216,FULL_CONTEXT_OFFLINE,0,0,46,True
R03ZF,R03ZF_SARF000217,217,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000217,217,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000217,217,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000218,218,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000218,218,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000218,218,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000219,219,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000219,219,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000219,219,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000220,220,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000220,220,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000220,220,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000221,221,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000221,221,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000221,221,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000222,222,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000222,222,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000222,222,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000223,223,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000223,223,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000223,223,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000224,224,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000224,224,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000224,224,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000225,225,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000225,225,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000225,225,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000226,226,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000226,226,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000226,226,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000227,227,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000227,227,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000227,227,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000228,228,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000228,228,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000228,228,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000229,229,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000229,229,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000229,229,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000230,230,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000230,230,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000230,230,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000231,231,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000231,231,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000231,231,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000232,232,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000232,232,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000232,232,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000233,233,CAUSAL_REPLAY,0,0,46,True
R03ZF,R03ZF_SARF000233,233,FIXED_LAG_100MS,0,0,46,True
R03ZF,R03ZF_SARF000233,233,FULL_CONTEXT_OFFLINE,0,0,46,True
R03ZF,R03ZF_SARF000234,234,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000234,234,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000234,234,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000235,235,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000235,235,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000235,235,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000236,236,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000236,236,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000236,236,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000237,237,CAUSAL_REPLAY,0,0,43,True
