run_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,p0_supported_continuation,p0_model,reference_used,p0_supported_destination_count,p0_supported_source_count,sar_topology_state
R01ZF,127,128,R01ZF_SARF000127__Q095__R0001,R01ZF_SARF000128__Q095__R0001,1618.650390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0002,R01ZF_SARF000128__Q095__R0002,706.001953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0003,R01ZF_SARF000128__Q095__R0003,314.154296875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0004,R01ZF_SARF000128__Q095__R0005,447.837890625,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0005,R01ZF_SARF000128__Q095__R0004,2237.09765625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0006,R01ZF_SARF000128__Q095__R0015,252.814453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0007,R01ZF_SARF000128__Q095__R0005,11.126953125,True,M1,False,3,3,P0_SPLIT_AND_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0007,R01ZF_SARF000128__Q095__R0010,442.466796875,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0007,R01ZF_SARF000128__Q095__R0012,736.904296875,True,M1,False,3,1,P0_SPLIT_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0008,R01ZF_SARF000128__Q095__R0011,362.81640625,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0009,R01ZF_SARF000128__Q095__R0014,168.03515625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0010,R01ZF_SARF000128__Q095__R0008,381.626953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0011,R01ZF_SARF000128__Q095__R0019,372.029296875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0012,R01ZF_SARF000128__Q095__R0017,527.78515625,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0013,R01ZF_SARF000128__Q095__R0011,373.22265625,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0014,R01ZF_SARF000128__Q095__R0020,164.28515625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0015,R01ZF_SARF000128__Q095__R0006,1024.91015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0017,R01ZF_SARF000128__Q095__R0018,488.49609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0018,R01ZF_SARF000128__Q095__R0026,61.748046875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0019,R01ZF_SARF000128__Q095__R0023,398.619140625,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0020,R01ZF_SARF000128__Q095__R0013,174.52734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0021,R01ZF_SARF000128__Q095__R0022,333.66796875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0022,R01ZF_SARF000128__Q095__R0024,146.248046875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0024,R01ZF_SARF000128__Q095__R0030,227.65625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0025,R01ZF_SARF000128__Q095__R0007,155.591796875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0026,R01ZF_SARF000128__Q095__R0029,128.537109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0027,R01ZF_SARF000128__Q095__R0005,197.15234375,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0028,R01ZF_SARF000128__Q095__R0025,92.19140625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0029,R01ZF_SARF000128__Q095__R0032,143.8125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0030,R01ZF_SARF000128__Q095__R0043,28.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0031,R01ZF_SARF000128__Q095__R0037,254.876953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0033,R01ZF_SARF000128__Q095__R0038,75.720703125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0034,R01ZF_SARF000128__Q095__R0016,96.87109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0035,R01ZF_SARF000128__Q095__R0021,68.53125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0036,R01ZF_SARF000128__Q095__R0034,70.126953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0037,R01ZF_SARF000128__Q095__R0027,35.53125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0038,R01ZF_SARF000128__Q095__R0035,53.916015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0040,R01ZF_SARF000128__Q095__R0039,44.91015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0041,R01ZF_SARF000128__Q095__R0040,41.806640625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0042,R01ZF_SARF000128__Q095__R0050,6.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0043,R01ZF_SARF000128__Q095__R0048,14.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0046,R01ZF_SARF000128__Q095__R0023,30.34375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0047,R01ZF_SARF000128__Q095__R0044,30.22265625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0049,R01ZF_SARF000128__Q095__R0017,46.720703125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0051,R01ZF_SARF000128__Q095__R0027,2.814453125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,127,128,R01ZF_SARF000127__Q095__R0053,R01ZF_SARF000128__Q095__R0033,9.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0001,R01ZF_SARF000129__Q095__R0002,1434.458984375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0002,R01ZF_SARF000129__Q095__R0001,753.7197265625,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0003,R01ZF_SARF000129__Q095__R0006,260.841796875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0004,R01ZF_SARF000129__Q095__R0004,2245.6708984375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0005,R01ZF_SARF000129__Q095__R0007,1413.287109375,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0006,R01ZF_SARF000129__Q095__R0009,1110.8134765625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0007,R01ZF_SARF000129__Q095__R0003,236.5625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0008,R01ZF_SARF000129__Q095__R0010,363.8134765625,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0008,R01ZF_SARF000129__Q095__R0015,15.1572265625,True,M1,False,2,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0009,R01ZF_SARF000129__Q095__R0012,236.244140625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0010,R01ZF_SARF000129__Q095__R0007,12.46875,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0011,R01ZF_SARF000129__Q095__R0005,381.3701171875,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0011,R01ZF_SARF000129__Q095__R0021,302.9677734375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0012,R01ZF_SARF000129__Q095__R0007,683.0673828125,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0013,R01ZF_SARF000129__Q095__R0008,262.560546875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0014,R01ZF_SARF000129__Q095__R0019,116.9716796875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0015,R01ZF_SARF000129__Q095__R0024,153.154296875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0016,R01ZF_SARF000129__Q095__R0033,70.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0017,R01ZF_SARF000129__Q095__R0013,713.25390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0018,R01ZF_SARF000129__Q095__R0015,479.9453125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0019,R01ZF_SARF000129__Q095__R0014,367.470703125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0020,R01ZF_SARF000129__Q095__R0011,159.1533203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0022,R01ZF_SARF000129__Q095__R0020,287.904296875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0023,R01ZF_SARF000129__Q095__R0026,289.1220703125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0024,R01ZF_SARF000129__Q095__R0016,167.158203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0025,R01ZF_SARF000129__Q095__R0018,111.00390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0026,R01ZF_SARF000129__Q095__R0025,60.533203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0027,R01ZF_SARF000129__Q095__R0023,406.41015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0029,R01ZF_SARF000129__Q095__R0037,62.2802734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0030,R01ZF_SARF000129__Q095__R0029,269.939453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0032,R01ZF_SARF000129__Q095__R0017,176.9677734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0033,R01ZF_SARF000129__Q095__R0034,43.4677734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0035,R01ZF_SARF000129__Q095__R0038,18.8740234375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0038,R01ZF_SARF000129__Q095__R0001,120.6865234375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0039,R01ZF_SARF000129__Q095__R0027,53.6240234375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0040,R01ZF_SARF000129__Q095__R0028,56.9384765625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0042,R01ZF_SARF000129__Q095__R0031,36.59375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0043,R01ZF_SARF000129__Q095__R0032,16.8125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0048,R01ZF_SARF000129__Q095__R0039,14.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,128,129,R01ZF_SARF000128__Q095__R0050,R01ZF_SARF000129__Q095__R0040,6.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0001,R01ZF_SARF000130__Q095__R0003,962.419921875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0002,R01ZF_SARF000130__Q095__R0001,777.6171875,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0002,R01ZF_SARF000130__Q095__R0018,557.255859375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0003,R01ZF_SARF000130__Q095__R0002,408.86328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0004,R01ZF_SARF000130__Q095__R0004,2314.41015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0005,R01ZF_SARF000130__Q095__R0006,415.30859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0006,R01ZF_SARF000130__Q095__R0008,258.173828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0007,R01ZF_SARF000130__Q095__R0012,41.5625,True,M1,False,4,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0007,R01ZF_SARF000130__Q095__R0013,1154.634765625,True,M1,False,4,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0007,R01ZF_SARF000130__Q095__R0022,584.431640625,True,M1,False,4,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0007,R01ZF_SARF000130__Q095__R0036,140.4296875,True,M1,False,4,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0008,R01ZF_SARF000130__Q095__R0010,251.1875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0009,R01ZF_SARF000130__Q095__R0014,1083.203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0010,R01ZF_SARF000130__Q095__R0011,360.740234375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0011,R01ZF_SARF000130__Q095__R0029,105.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0013,R01ZF_SARF000130__Q095__R0015,606.083984375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0013,R01ZF_SARF000130__Q095__R0043,64.34375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0014,R01ZF_SARF000130__Q095__R0016,442.00390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0015,R01ZF_SARF000130__Q095__R0032,392.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0016,R01ZF_SARF000130__Q095__R0017,191.49609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0017,R01ZF_SARF000130__Q095__R0034,162.0625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0018,R01ZF_SARF000130__Q095__R0027,83.521484375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0019,R01ZF_SARF000130__Q095__R0020,92.8203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0020,R01ZF_SARF000130__Q095__R0009,164.728515625,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0020,R01ZF_SARF000130__Q095__R0026,98.12109375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0021,R01ZF_SARF000130__Q095__R0023,315.34375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0022,R01ZF_SARF000130__Q095__R0033,94.78515625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0023,R01ZF_SARF000130__Q095__R0024,440.01171875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0024,R01ZF_SARF000130__Q095__R0005,151.587890625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0025,R01ZF_SARF000130__Q095__R0028,67.1015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0026,R01ZF_SARF000130__Q095__R0019,338.2734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0027,R01ZF_SARF000130__Q095__R0044,50.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0028,R01ZF_SARF000130__Q095__R0054,5.90234375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0029,R01ZF_SARF000130__Q095__R0030,282.5,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0031,R01ZF_SARF000130__Q095__R0048,28.77734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0032,R01ZF_SARF000130__Q095__R0046,21.017578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0033,R01ZF_SARF000130__Q095__R0007,65.4375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0034,R01ZF_SARF000130__Q095__R0045,26.017578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0035,R01ZF_SARF000130__Q095__R0051,97.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0036,R01ZF_SARF000130__Q095__R0035,60.8125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0037,R01ZF_SARF000130__Q095__R0031,57.607421875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0038,R01ZF_SARF000130__Q095__R0038,12.75,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,129,130,R01ZF_SARF000129__Q095__R0039,R01ZF_SARF000130__Q095__R0052,27.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0001,R01ZF_SARF000131__Q095__R0003,756.4609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0002,R01ZF_SARF000131__Q095__R0005,263.1640625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0003,R01ZF_SARF000131__Q095__R0001,948.17578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0004,R01ZF_SARF000131__Q095__R0004,2299.5390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0005,R01ZF_SARF000131__Q095__R0006,281.64453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0006,R01ZF_SARF000131__Q095__R0011,400.859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0007,R01ZF_SARF000131__Q095__R0018,150.99609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0008,R01ZF_SARF000131__Q095__R0007,281.1015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0009,R01ZF_SARF000131__Q095__R0015,245.3671875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0010,R01ZF_SARF000131__Q095__R0017,240.0078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0011,R01ZF_SARF000131__Q095__R0008,391.671875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0012,R01ZF_SARF000131__Q095__R0013,511.44140625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0013,R01ZF_SARF000131__Q095__R0012,1126.79296875,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0014,R01ZF_SARF000131__Q095__R0002,1120.68359375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0015,R01ZF_SARF000131__Q095__R0010,599.6875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0016,R01ZF_SARF000131__Q095__R0009,422.625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0017,R01ZF_SARF000131__Q095__R0020,207.0546875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0018,R01ZF_SARF000131__Q095__R0016,649.99609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0019,R01ZF_SARF000131__Q095__R0019,504.078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0020,R01ZF_SARF000131__Q095__R0033,40.12890625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0022,R01ZF_SARF000131__Q095__R0012,573.484375,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0023,R01ZF_SARF000131__Q095__R0025,282.30859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0024,R01ZF_SARF000131__Q095__R0014,472.015625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0025,R01ZF_SARF000131__Q095__R0035,133.0625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0026,R01ZF_SARF000131__Q095__R0029,62.99609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0027,R01ZF_SARF000131__Q095__R0030,71.4453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0028,R01ZF_SARF000131__Q095__R0021,66.73828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0029,R01ZF_SARF000131__Q095__R0026,100.0625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0030,R01ZF_SARF000131__Q095__R0022,242.29296875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0031,R01ZF_SARF000131__Q095__R0023,112.375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0032,R01ZF_SARF000131__Q095__R0024,371.421875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0034,R01ZF_SARF000131__Q095__R0028,125.1328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0035,R01ZF_SARF000131__Q095__R0027,336.83203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0036,R01ZF_SARF000131__Q095__R0012,27.0625,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,130,131,R01ZF_SARF000130__Q095__R0037,R01ZF_SARF000131__Q095__R0042,47.765625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
