event_id,run_id,mode,frame_index,hypothesis_id,runtime_optical_fragment_id,previous_state,new_state,transition_evidence,segment_generated_from_stream
TERGR2E_46A0B636224F0254ED5D,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_0C574EB35971843ACD18,R02ZF_REUSED_R02ZF_PERSON100021,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_D598C95DB04FEDBCEDED,R02ZF,CAUSAL_REPLAY,448,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_3E6A6395017D8CD63D7D,R02ZF,CAUSAL_REPLAY,449,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_368E375972D1B3099896,R02ZF,CAUSAL_REPLAY,494,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_B00151EC08FA8C3B0AD4,R02ZF,FIXED_LAG_100MS,448,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_671A68DF667F0A2BC54D,R02ZF,FIXED_LAG_100MS,449,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_5155E1EA1B98233F845B,R02ZF,FIXED_LAG_100MS,494,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_E07663BE949D8739A03C,R02ZF,FULL_CONTEXT_OFFLINE,448,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_56DE6278B6639D542BF1,R02ZF,FULL_CONTEXT_OFFLINE,449,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_02B8FA6D6E110CE124B9,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_BBCFA96A7670CC81F53D,R02ZF_REUSED_R02ZF_PERSON100022,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_BD88E76B16C90BCEBC04,R02ZF,CAUSAL_REPLAY,450,TERGR2H_1EA16245C12BF45F02CF,R02ZF_REUSED_R02ZF_PERSON100023,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_56B1B8625AD36D575295,R02ZF,CAUSAL_REPLAY,451,TERGR2H_1EA16245C12BF45F02CF,R02ZF_REUSED_R02ZF_PERSON100023,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_B8ABF48E9E4D9BD3DFC6,R02ZF,FIXED_LAG_100MS,450,TERGR2H_1EA16245C12BF45F02CF,R02ZF_REUSED_R02ZF_PERSON100023,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_5AE2807C8BAB444499B3,R02ZF,FIXED_LAG_100MS,451,TERGR2H_1EA16245C12BF45F02CF,R02ZF_REUSED_R02ZF_PERSON100023,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_437295400073A5335F22,R02ZF,FULL_CONTEXT_OFFLINE,450,TERGR2H_1EA16245C12BF45F02CF,R02ZF_REUSED_R02ZF_PERSON100023,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_1A34FCAFBD05E69962BC,R02ZF,FULL_CONTEXT_OFFLINE,451,TERGR2H_1EA16245C12BF45F02CF,R02ZF_REUSED_R02ZF_PERSON100023,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_BBE100663D9F72CF98ED,R02ZF,CAUSAL_REPLAY,450,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_3286E4FF0C42EBE1BCF1,R02ZF,CAUSAL_REPLAY,451,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_0B80003DAF0133007F98,R02ZF,CAUSAL_REPLAY,494,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_9CC717F40CAE4B2CE993,R02ZF,FIXED_LAG_100MS,450,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_CF96EC39D36824892217,R02ZF,FIXED_LAG_100MS,451,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_42DBC7ECFBBD632FAA5C,R02ZF,FIXED_LAG_100MS,494,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_9888540F183E3CA59342,R02ZF,FULL_CONTEXT_OFFLINE,450,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_7DC9189EDABAD2C41FBA,R02ZF,FULL_CONTEXT_OFFLINE,451,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_668821FD274994B40137,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_C2D2AAC4602C16D315FF,R02ZF_REUSED_R02ZF_PERSON100024,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_C289096F6047723C2A60,R02ZF,CAUSAL_REPLAY,452,TERGR2H_704A252DC853AD6A6032,R02ZF_REUSED_R02ZF_PERSON100025,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_85FCFAC725DF95E1C3BF,R02ZF,CAUSAL_REPLAY,453,TERGR2H_704A252DC853AD6A6032,R02ZF_REUSED_R02ZF_PERSON100025,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_CCD2C4A2B92C39EDBDE9,R02ZF,FIXED_LAG_100MS,452,TERGR2H_704A252DC853AD6A6032,R02ZF_REUSED_R02ZF_PERSON100025,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_F5DF0FF09290463BAB1E,R02ZF,FIXED_LAG_100MS,453,TERGR2H_704A252DC853AD6A6032,R02ZF_REUSED_R02ZF_PERSON100025,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_F0B348E6F351C7ED5EFA,R02ZF,FULL_CONTEXT_OFFLINE,452,TERGR2H_704A252DC853AD6A6032,R02ZF_REUSED_R02ZF_PERSON100025,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_529908F93301AA8C08D6,R02ZF,FULL_CONTEXT_OFFLINE,453,TERGR2H_704A252DC853AD6A6032,R02ZF_REUSED_R02ZF_PERSON100025,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_28EC563F9FD164220D94,R02ZF,CAUSAL_REPLAY,452,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_318DBC3186DBABA0ECC4,R02ZF,CAUSAL_REPLAY,453,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_FD34CB19B7C2A083C6E6,R02ZF,CAUSAL_REPLAY,494,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_B3D6181DE8F58B6EA8C5,R02ZF,FIXED_LAG_100MS,452,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_F9CB3BD3BD33FA30B448,R02ZF,FIXED_LAG_100MS,453,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_D332C74E3CBB9B2C7563,R02ZF,FIXED_LAG_100MS,494,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_4B9B9343433A0175ACCF,R02ZF,FULL_CONTEXT_OFFLINE,452,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_DAFDAED9DE98891F72EF,R02ZF,FULL_CONTEXT_OFFLINE,453,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_B2240AA1C8ABEA31EF06,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_57F398B3342375F2CBD3,R02ZF_REUSED_R02ZF_PERSON100026,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_16830F00D9D42DE764EF,R02ZF,CAUSAL_REPLAY,452,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_41AB9F14B72F4F76E3F2,R02ZF,CAUSAL_REPLAY,453,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_C26A4ACECC3114906F03,R02ZF,CAUSAL_REPLAY,494,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_AFBD7D83155487AA28AF,R02ZF,FIXED_LAG_100MS,452,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_C5CC5B52BA587047D87A,R02ZF,FIXED_LAG_100MS,453,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_6EA7C2FFD4192F6AD714,R02ZF,FIXED_LAG_100MS,494,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_74D8F5EDB519BE7BD7C7,R02ZF,FULL_CONTEXT_OFFLINE,452,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_7AA93683DBDA92F70EC7,R02ZF,FULL_CONTEXT_OFFLINE,453,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_1921820A4504C1A87606,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_F4732CC01D6B79B1BD05,R02ZF_REUSED_R02ZF_PERSON100027,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_C4654A7E24103435E0EB,R02ZF,CAUSAL_REPLAY,453,TERGR2H_37041F5B573A8B0265E2,R02ZF_REUSED_R02ZF_PERSON017,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_05C6A74BB7E8B73270FC,R02ZF,CAUSAL_REPLAY,455,TERGR2H_37041F5B573A8B0265E2,R02ZF_REUSED_R02ZF_PERSON017,ADMISSION_PENDING,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_03280392EDD328377F1D,R02ZF,CAUSAL_REPLAY,494,TERGR2H_37041F5B573A8B0265E2,R02ZF_REUSED_R02ZF_PERSON017,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_417FB596ED21C4BCCAB6,R02ZF,FIXED_LAG_100MS,453,TERGR2H_37041F5B573A8B0265E2,R02ZF_REUSED_R02ZF_PERSON017,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_E6AEF53EB65E41D580D7,R02ZF,FIXED_LAG_100MS,494,TERGR2H_37041F5B573A8B0265E2,R02ZF_REUSED_R02ZF_PERSON017,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_B69A8C65FE4B9749B229,R02ZF,FULL_CONTEXT_OFFLINE,453,TERGR2H_37041F5B573A8B0265E2,R02ZF_REUSED_R02ZF_PERSON017,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_C0868786ED72AB56B6DF,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_37041F5B573A8B0265E2,R02ZF_REUSED_R02ZF_PERSON017,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_6B80A795B0C817BE33D3,R02ZF,CAUSAL_REPLAY,453,TERGR2H_553E6BCFB2342485D890,R02ZF_REUSED_R02ZF_PERSON018,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_C089A2ECDE23E5937F3E,R02ZF,CAUSAL_REPLAY,455,TERGR2H_553E6BCFB2342485D890,R02ZF_REUSED_R02ZF_PERSON018,ADMISSION_PENDING,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_28F21CA5A9D02E4EA489,R02ZF,CAUSAL_REPLAY,494,TERGR2H_553E6BCFB2342485D890,R02ZF_REUSED_R02ZF_PERSON018,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_E7F9A9AC100E1C35A57A,R02ZF,FIXED_LAG_100MS,453,TERGR2H_553E6BCFB2342485D890,R02ZF_REUSED_R02ZF_PERSON018,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_A7F2055E0642307F24AE,R02ZF,FIXED_LAG_100MS,494,TERGR2H_553E6BCFB2342485D890,R02ZF_REUSED_R02ZF_PERSON018,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_D294B55E7DFA83B24972,R02ZF,FULL_CONTEXT_OFFLINE,453,TERGR2H_553E6BCFB2342485D890,R02ZF_REUSED_R02ZF_PERSON018,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_ADBC8E922B577EC0D57B,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_553E6BCFB2342485D890,R02ZF_REUSED_R02ZF_PERSON018,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_C2BDC589244F1A9F2ACD,R02ZF,CAUSAL_REPLAY,482,TERGR2H_5D0A6A7E37574EB10BDD,R02ZF_REUSED_R02ZF_PERSON021,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_36BCAB2D56356412C444,R02ZF,CAUSAL_REPLAY,484,TERGR2H_5D0A6A7E37574EB10BDD,R02ZF_REUSED_R02ZF_PERSON021,ADMISSION_PENDING,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_859489CCCC01A93719C9,R02ZF,CAUSAL_REPLAY,494,TERGR2H_5D0A6A7E37574EB10BDD,R02ZF_REUSED_R02ZF_PERSON021,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_9B5AD4FF5919C9594C74,R02ZF,FIXED_LAG_100MS,482,TERGR2H_5D0A6A7E37574EB10BDD,R02ZF_REUSED_R02ZF_PERSON021,UNSEEN,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_C7454CC7B58AD5D7B068,R02ZF,FIXED_LAG_100MS,494,TERGR2H_5D0A6A7E37574EB10BDD,R02ZF_REUSED_R02ZF_PERSON021,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_C43B21C9BEB03F4900D9,R02ZF,FULL_CONTEXT_OFFLINE,482,TERGR2H_5D0A6A7E37574EB10BDD,R02ZF_REUSED_R02ZF_PERSON021,UNSEEN,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_AE3995FB03933A4CDC5C,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_5D0A6A7E37574EB10BDD,R02ZF_REUSED_R02ZF_PERSON021,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_63287480FC479031CD86,R02ZF,CAUSAL_REPLAY,487,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_D98E08F3AB811A92F847,R02ZF,CAUSAL_REPLAY,489,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,ADMISSION_PENDING,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_40DF0E028374C20AA898,R02ZF,CAUSAL_REPLAY,494,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_9C2CEB2D1CFBC1D888D2,R02ZF,FIXED_LAG_100MS,487,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,UNSEEN,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_4A076673E9D8C6C7DE0C,R02ZF,FIXED_LAG_100MS,489,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,ACTIVE_AMBIGUOUS,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_A1926C7869DA5F7DC7E3,R02ZF,FIXED_LAG_100MS,494,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_4B01CF6FEA785B26BB7F,R02ZF,FULL_CONTEXT_OFFLINE,487,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,UNSEEN,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_AA79906E4D23FA5D5FBC,R02ZF,FULL_CONTEXT_OFFLINE,489,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,ACTIVE_AMBIGUOUS,DORMANT,RAW_FRAGMENT_ENDED_WITHOUT_SEMANTIC_PHYSICAL_CLOSURE,True
TERGR2E_7DEE17A04B13F53D8618,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_E0A311F6B20970F1DC1D,R02ZF_REUSED_R02ZF_PERSON023,DORMANT,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_61F69D432A392388344B,R02ZF,CAUSAL_REPLAY,488,TERGR2H_8202DF2DF0B98A632E4D,R02ZF_REUSED_R02ZF_PERSON024,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_6D30407A02F7DE68FE96,R02ZF,CAUSAL_REPLAY,490,TERGR2H_8202DF2DF0B98A632E4D,R02ZF_REUSED_R02ZF_PERSON024,ADMISSION_PENDING,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_AD85DB0E6DE23400BF40,R02ZF,CAUSAL_REPLAY,494,TERGR2H_8202DF2DF0B98A632E4D,R02ZF_REUSED_R02ZF_PERSON024,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_99C04B48FFE518DF74D2,R02ZF,FIXED_LAG_100MS,488,TERGR2H_8202DF2DF0B98A632E4D,R02ZF_REUSED_R02ZF_PERSON024,UNSEEN,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_B7B4BC694A64DEEC84BA,R02ZF,FIXED_LAG_100MS,494,TERGR2H_8202DF2DF0B98A632E4D,R02ZF_REUSED_R02ZF_PERSON024,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_8DAD721425D17351F87C,R02ZF,FULL_CONTEXT_OFFLINE,488,TERGR2H_8202DF2DF0B98A632E4D,R02ZF_REUSED_R02ZF_PERSON024,UNSEEN,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_6D9C0C63EC081DC9BEBB,R02ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_8202DF2DF0B98A632E4D,R02ZF_REUSED_R02ZF_PERSON024,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_E264C7F5F6C166A85818,R03ZF,CAUSAL_REPLAY,428,TERGR2H_017D4EC90391551342F8,R03ZF_I01_ANON00001,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_ECA13A32B1F739FF6581,R03ZF,CAUSAL_REPLAY,429,TERGR2H_017D4EC90391551342F8,R03ZF_I01_ANON00001,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_41A393DA3D1CA0620ACC,R03ZF,FIXED_LAG_100MS,428,TERGR2H_017D4EC90391551342F8,R03ZF_I01_ANON00001,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_3D163A7B5578535E7887,R03ZF,FIXED_LAG_100MS,429,TERGR2H_017D4EC90391551342F8,R03ZF_I01_ANON00001,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_723D7DFBE69D5590FBD1,R03ZF,FULL_CONTEXT_OFFLINE,428,TERGR2H_017D4EC90391551342F8,R03ZF_I01_ANON00001,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
